"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.400594653E1,-4.407607019E-3,-2.906211093E-2,-2.753257751E-3,2.952310484E-2
1.401071736E1,1.224666089E-2,-1.696373895E-2,2.017974854E-3,2.101954720E-2
1.401548898E1,2.404228598E-2,-1.208863407E-2,-3.835964203E-2,4.685753648E-2
1.402025986E1,3.328029811E-2,-1.434835978E-2,-2.428054810E-3,3.632284572E-2
1.402502991E1,2.825316787E-2,-7.092464715E-3,-1.902675629E-2,3.479313158E-2
1.402980075E1,1.849120855E-2,7.253851742E-3,-1.886844635E-2,2.739637616E-2
1.403457236E1,2.537286282E-2,4.861380905E-3,-9.215354919E-3,2.742877974E-2
1.403934325E1,2.753420919E-2,2.460401505E-3,-9.223270416E-2,9.628633324E-2
1.404411330E1,3.199470788E-2,1.672709733E-2,-1.009597778E-1,1.072209581E-1
1.404888413E1,2.697842568E-2,2.372383699E-2,-8.112621307E-2,8.872495895E-2
1.405365580E1,7.730625570E-3,1.164064184E-2,-6.620502472E-2,6.766367129E-2
1.405842663E1,9.982131422E-3,-3.134310246E-4,-6.299972534E-3,1.180808370E-2
1.406319668E1,1.699148118E-2,6.825510412E-3,-3.236293793E-2,3.718410650E-2
1.406796757E1,7.323361933E-3,1.390495896E-2,-2.497005463E-2,2.950395129E-2
1.407273918E1,9.578131139E-3,-2.816066146E-3,2.984333038E-2,3.146895602E-2
1.407751002E1,-7.178932428E-3,-2.807348967E-3,1.772403717E-2,1.932769445E-2
1.408228007E1,-2.145062760E-2,1.622290164E-2,2.470016479E-2,3.651588836E-2
1.408705096E1,-7.056772709E-3,1.607295871E-2,1.024913788E-2,2.032690016E-2
1.409182257E1,9.467452765E-5,1.592426375E-2,-2.544784546E-2,3.001972647E-2
1.409659340E1,7.157973945E-3,3.991566598E-3,3.253936768E-3,8.818009945E-3
1.410136351E1,2.371586859E-2,-3.150258213E-3,1.509666443E-2,2.828914680E-2
1.410613434E1,1.874013990E-2,-7.361844182E-4,4.108619690E-2,4.516426006E-2
1.411090596E1,2.092819661E-2,-1.021274924E-2,8.585357666E-2,8.895575465E-2
1.411567679E1,1.128414273E-2,-7.768042386E-3,5.190086365E-2,5.367843149E-2
1.412044689E1,-7.104203105E-4,-2.941332757E-3,7.758331299E-2,7.764229897E-2
1.412521773E1,1.639984548E-3,1.844942570E-3,1.172971725E-1,1.173231437E-1
1.412998934E1,-1.505110413E-2,4.189163446E-3,1.376886368E-1,1.385721672E-1
1.413476017E1,-1.023576036E-2,1.838459447E-2,1.555347443E-1,1.569516511E-1
1.413953028E1,1.115862280E-2,2.536751330E-2,9.013748169E-2,9.430159701E-2
1.414430111E1,1.343841851E-2,2.757240087E-2,4.427719116E-2,5.386369871E-2
1.414907273E1,2.516735345E-2,1.311143115E-2,4.153442383E-2,5.030321729E-2
1.415384361E1,1.068292558E-2,-8.408382535E-3,-3.919601440E-3,1.414881872E-2
1.415861366E1,-3.737546504E-3,-2.497231588E-2,8.611679077E-4,2.526514248E-2
1.416338450E1,8.134521544E-3,-2.475053072E-2,8.535385132E-4,2.606698563E-2
1.416815611E1,5.719803274E-3,-1.740835607E-2,-3.001785278E-2,3.516871474E-2
1.417292700E1,-3.882572055E-3,-2.434380725E-2,3.433322906E-2,4.226660544E-2
1.417769705E1,-1.809634268E-2,-2.887576818E-2,2.692508698E-2,4.343095573E-2
1.418246788E1,-3.219192103E-2,-2.384449542E-2,-4.161834717E-3,4.027655160E-2
1.418723950E1,-1.296028867E-2,1.378282905E-4,1.961326599E-2,2.350889793E-2
1.419201038E1,1.419693232E-3,1.914355904E-2,-3.040695190E-2,3.595933962E-2
1.419678043E1,-3.370240331E-3,9.529560804E-3,-3.727722168E-2,3.862333887E-2
1.420155127E1,-8.091688156E-3,4.715330899E-3,-5.121040344E-2,5.205972708E-2
1.420632293E1,-2.942126989E-2,1.181195676E-2,-1.125125885E-1,1.168940376E-1
1.421109377E1,-3.403940424E-2,-2.489443868E-3,-8.308506012E-2,8.982207739E-2
1.421586382E1,-2.426050603E-2,-7.203314453E-3,-8.476638794E-2,8.846355417E-2
1.422063470E1,-2.168555185E-2,1.189202443E-2,-9.355640411E-2,9.677026483E-2
1.422540632E1,-1.678635180E-2,9.460896254E-3,-3.817176819E-2,4.275949077E-2
1.423017715E1,-2.136782184E-2,6.964925677E-3,-3.785324097E-2,4.402228812E-2
1.423494721E1,-2.359369397E-2,6.920564920E-3,-2.329254150E-2,3.386885153E-2
1.423971809E1,-1.393028349E-2,2.128276974E-3,-8.854866028E-3,1.664304699E-2
1.424448971E1,-1.378698647E-2,1.877149567E-2,-4.439258575E-2,5.013134464E-2
1.424926054E1,-1.610420644E-2,2.340506762E-2,-4.639625549E-2,5.440363204E-2
1.425403059E1,-2.312223613E-2,1.369867846E-2,-5.788135529E-2,6.381647816E-2
1.425880148E1,-2.536193281E-2,4.044745117E-3,-5.027484894E-2,5.645483181E-2
1.426357309E1,-2.043208107E-2,-1.974519715E-2,-1.661872864E-2,3.291693924E-2
1.426834392E1,-1.551501453E-2,-2.671764232E-2,-2.360248566E-2,3.887962727E-2
1.427311398E1,-2.019235864E-2,-1.455352269E-2,1.220607758E-2,2.772227805E-2
1.427788486E1,-1.524886489E-2,2.200677991E-3,5.721282959E-2,5.925098087E-2
1.428265648E1,-8.029412478E-3,4.487421364E-2,3.299427032E-2,5.627422490E-2
1.428742731E1,6.223887205E-3,5.635666847E-2,4.933929443E-2,7.516100604E-2
1.429219741E1,1.804140955E-2,3.213079274E-2,1.806545258E-2,4.103950386E-2
1.429696825E1,6.018817425E-3,1.997775212E-2,-2.007198334E-2,2.895205102E-2
1.430173986E1,-8.306022733E-3,-1.570820808E-3,-3.285408020E-3,9.069255621E-3
1.430651070E1,-1.773475111E-2,-8.723359555E-3,-2.462577820E-2,3.157605660E-2
1.431128080E1,-1.527131349E-2,-1.542560756E-3,1.831626892E-2,2.389724286E-2
1.431605163E1,-3.331668675E-3,-1.101241261E-2,7.514286041E-2,7.601856825E-2
1.432082325E1,1.093949378E-2,-2.512320504E-2,5.314922333E-2,5.979705591E-2
1.432559408E1,2.503498644E-2,-2.724587731E-2,4.083633423E-2,5.510621171E-2
1.433036418E1,2.482487261E-2,-1.507733576E-2,1.437854767E-2,3.240899546E-2
1.433513502E1,-1.527555287E-3,1.114939153E-2,-7.106781006E-3,1.330972175E-2
1.433990663E1,-1.816380024E-2,1.107037067E-2,2.856349945E-2,3.561390525E-2
1.434467752E1,-2.035951242E-2,-1.280655339E-2,-9.661674500E-3,2.592036863E-2
1.434944757E1,-2.021978423E-2,-2.223940194E-2,-1.432895660E-2,3.329789288E-2
1.435421840E1,-1.530475169E-2,-2.919065952E-2,-4.712104797E-3,3.329465362E-2
1.435899002E1,-1.280456036E-2,-1.234292239E-2,-6.165313721E-2,6.416707744E-2
1.436376090E1,-9.140521288E-4,9.112913162E-3,-3.027343750E-2,3.162849500E-2
1.436853096E1,1.565424353E-2,-5.194030702E-3,-2.289867401E-2,2.822025101E-2
1.437330179E1,1.552230120E-2,-9.885154665E-3,-4.644966125E-2,4.996227725E-2
1.437807346E1,1.776547730E-2,-2.637803555E-3,8.542060852E-3,1.988811190E-2
1.438284429E1,1.283933222E-2,-2.602141351E-3,1.796913147E-2,2.223756455E-2
1.438761434E1,5.608528852E-3,-2.494938672E-4,1.069641113E-2,1.208019264E-2
1.439238523E1,1.033703238E-2,-7.327537984E-3,1.060771942E-2,1.652485288E-2
1.439715684E1,1.977469027E-2,2.272039652E-3,-4.883480072E-2,5.273555064E-2
1.440192767E1,1.245766133E-2,1.654010266E-2,-1.281547546E-2,2.435168851E-2
1.440669773E1,2.884328365E-3,1.876167208E-2,2.052974701E-2,2.796051147E-2
1.441146861E1,-6.637923419E-3,1.859098300E-2,1.323509216E-2,2.376666449E-2
1.441624023E1,-1.138940826E-2,8.953556418E-3,4.161548615E-2,4.406510502E-2
1.442101106E1,-1.771092415E-3,1.844650507E-2,1.277637482E-2,2.250879986E-2
1.442578111E1,6.446167827E-4,1.358700544E-2,2.216720581E-2,2.600783076E-2
1.443055200E1,-6.456121802E-3,-7.908310741E-3,5.759525299E-2,5.849304279E-2
1.443532361E1,-2.302272618E-2,1.348172501E-2,3.812122345E-2,4.652988832E-2
1.444009445E1,-1.336421072E-2,2.759972215E-2,6.392097473E-2,7.089596463E-2
1.444486455E1,1.051557809E-2,1.788701862E-2,6.813621521E-2,7.122546343E-2
1.444963538E1,1.757734269E-2,8.226808161E-3,3.195571899E-2,3.738731503E-2
1.445440700E1,2.455167472E-2,-1.082083210E-2,2.694129944E-2,3.802247697E-2
1.445917783E1,2.199987322E-2,-1.309091598E-2,-2.076625824E-2,3.296367674E-2
1.446394793E1,7.570162416E-3,-1.774466783E-2,-2.296733856E-2,2.999465346E-2
1.446871877E1,1.694516838E-2,-3.185602650E-2,-1.090526581E-2,3.769442901E-2
1.447349038E1,1.680232584E-2,-2.210831270E-2,-5.592155457E-2,6.243649501E-2
1.447826122E1,2.359040082E-3,-1.478774287E-2,2.526473999E-2,2.936919298E-2
1.448303132E1,-6.470084190E-5,-7.528182119E-3,9.390449524E-2,9.420579567E-2
1.448780215E1,-6.552785635E-5,1.388712972E-2,3.851795197E-2,4.094495438E-2
1.449257377E1,9.401664138E-3,1.615944132E-2,1.920318604E-2,2.680076839E-2
1.449734465E1,1.406998187E-2,1.131903008E-2,-2.369117737E-2,2.978853331E-2
1.450211470E1,9.146191180E-3,1.836083457E-2,-4.723548889E-2,5.149722779E-2
1.450688554E1,-2.859145403E-3,8.696675301E-3,-2.547359467E-2,2.706863312E-2
1.451165715E1,-5.211099982E-3,-1.753421128E-2,-5.612468719E-2,5.903037050E-2
1.451642804E1,-4.777535796E-4,-4.114412516E-2,-5.565643311E-2,6.921492491E-2
1.452119809E1,4.301451147E-3,-2.654248662E-2,-6.943798065E-2,7.446233434E-2
1.452596892E1,-5.232468247E-3,-9.716808796E-3,-1.258382797E-1,1.263212878E-1
1.453074054E1,-1.242642477E-2,-3.336363286E-2,-8.680248260E-2,9.382014185E-2
1.453551142E1,-1.232436672E-2,-3.550272807E-2,-5.996417999E-2,7.076748263E-2
1.454028148E1,-1.937402785E-2,-1.926489174E-3,-3.334903717E-2,3.861635140E-2
1.454505231E1,-7.400058210E-3,1.475070789E-2,-4.580497742E-3,1.712673946E-2
1.454982398E1,9.279146791E-3,9.893372655E-3,-5.914878845E-2,6.068410470E-2
1.455459481E1,6.769448519E-3,1.219875738E-2,-5.390834808E-2,5.568433449E-2
1.455936486E1,1.906409860E-3,1.208256185E-2,-4.158687592E-2,4.334848265E-2
1.456413570E1,-2.887561917E-3,4.844680429E-3,-8.872318268E-2,8.890226143E-2
1.456890736E1,-5.295872688E-3,-9.426902980E-3,-6.424236298E-2,6.514594360E-2
1.457367820E1,-1.234712824E-2,-9.306248277E-3,-5.658435822E-2,5.865873701E-2
1.457844825E1,-1.939631999E-2,7.375385612E-3,-2.999782562E-2,3.647578764E-2
1.458321913E1,-1.454446465E-2,1.207568124E-2,5.809593201E-2,6.109419649E-2
1.458799075E1,-9.676326066E-3,1.430602372E-2,5.998516083E-2,6.242205636E-2
1.459276158E1,-1.005902886E-4,1.422911510E-2,7.135677338E-2,7.276171343E-2
1.459753168E1,-9.626131505E-3,1.415263489E-2,9.925079346E-2,1.007158353E-1
1.460230252E1,-2.376373112E-2,2.829326317E-2,4.619312286E-2,5.915258454E-2
1.460707413E1,-1.172489300E-2,3.756795824E-2,3.868484497E-2,5.518461590E-2
1.461184497E1,-4.506237805E-3,4.433435574E-2,9.872436523E-3,4.564325012E-2
1.461661507E1,-2.152614295E-3,2.018005028E-2,7.417678833E-3,2.160764071E-2
1.462138590E1,2.583697438E-3,-1.801745966E-2,7.858085632E-2,8.066136204E-2
1.462615752E1,-1.402980089E-2,-2.028465271E-2,5.655860901E-2,6.170233952E-2
1.463092835E1,-1.866254210E-2,-8.231196553E-3,6.795883179E-2,7.095382930E-2
1.463569846E1,-1.889608800E-3,1.319039613E-2,7.451438904E-2,7.569644209E-2
1.464046929E1,7.621228695E-3,3.915311769E-2,1.691436768E-2,4.332603819E-2
1.464524090E1,7.499344647E-3,3.881229088E-2,4.051589966E-2,5.660540803E-2
1.465001174E1,1.455766708E-2,2.185548097E-2,1.406097412E-2,2.978755969E-2
1.465478184E1,7.340706885E-3,7.414117455E-3,-1.454544067E-2,1.790041786E-2
1.465955267E1,-6.995275617E-3,-4.504512995E-3,9.317398071E-3,1.249153414E-2
1.466432429E1,-1.165820286E-2,7.417444140E-3,-5.723762512E-2,5.888189791E-2
1.466909517E1,-1.633927971E-2,9.743675590E-3,-7.812690735E-2,8.040973155E-2
1.467386523E1,-1.623290777E-2,-1.643946953E-2,-6.797981262E-2,7.179845665E-2
1.467863606E1,-1.129383221E-2,-1.866294071E-2,-1.054000854E-1,1.076337959E-1
1.468340767E1,6.413683295E-4,-2.324223891E-2,-6.416130066E-2,6.824430764E-2
1.468817856E1,1.015967876E-2,-2.303487435E-2,-4.463291168E-2,5.124374414E-2
1.469294861E1,5.325488746E-3,-1.336127892E-2,-3.713989258E-2,3.982783230E-2
1.469771944E1,-1.871377230E-3,-3.767680377E-3,-1.216888428E-3,4.379301954E-3
1.470249106E1,-2.082189545E-2,3.399841487E-3,-4.868984222E-2,5.306421570E-2
1.470726194E1,-3.011791036E-2,-1.085970178E-2,-5.778121948E-2,6.605823924E-2
1.471203200E1,-2.271755785E-2,-1.787776873E-2,-7.629394531E-2,8.158718123E-2
1.471680283E1,-2.487520874E-2,1.249447465E-3,-1.136436462E-1,1.163409449E-1
1.472157450E1,-1.285525411E-2,6.000805646E-3,-3.435039520E-2,3.716472625E-2
1.472634533E1,1.574015617E-2,-1.065436006E-2,-1.981830597E-2,2.745966417E-2
1.473111538E1,2.038392425E-2,-1.057970524E-2,-4.102039337E-2,4.701177728E-2
1.473588622E1,1.781000197E-2,-1.282339171E-2,2.342414856E-2,3.209869594E-2
1.474065788E1,5.818031728E-3,1.484982669E-3,8.983612061E-3,1.080555192E-2
1.474542872E1,-1.439496875E-3,1.807690412E-2,3.502464294E-2,3.944074324E-2
1.475019877E1,1.753577590E-2,1.081769541E-2,8.933830261E-2,9.168346789E-2
1.475496965E1,2.216472477E-2,1.311578229E-2,4.586029053E-2,5.259719590E-2
1.475974127E1,1.245350391E-2,2.254538983E-2,5.734825134E-2,6.286657533E-2
1.476451210E1,7.656782866E-3,2.239981666E-2,6.161785126E-2,6.600861841E-2
1.476928215E1,-6.624847651E-3,1.982425153E-2,4.923343658E-2,5.348664163E-2
1.477405304E1,-4.253566265E-3,1.495264471E-2,8.443546295E-2,8.585465517E-2
1.477882465E1,5.277104676E-3,1.246757433E-2,5.761528015E-2,5.918453134E-2
1.478359549E1,7.605917752E-3,4.781857133E-4,7.612895966E-2,7.650945788E-2
1.478836559E1,1.228947192E-2,-9.008716792E-3,1.206026077E-1,1.215614128E-1
1.479313642E1,-9.181763977E-3,5.484037101E-4,9.110832214E-2,9.157145789E-2
1.479790804E1,-1.388320327E-2,1.242804900E-2,1.259603500E-1,1.273311019E-1
1.480267887E1,-6.617985666E-3,3.130290285E-2,1.082916260E-1,1.129192000E-1
1.480744898E1,-4.190184176E-3,3.105593473E-2,2.192020416E-2,3.824296113E-2
1.481221981E1,1.243396103E-2,1.181763783E-2,-4.377365112E-3,1.770370798E-2
1.481699142E1,1.473145187E-2,6.956301630E-3,-4.707527161E-2,4.981452603E-2
1.482176226E1,1.455044746E-2,-2.388656139E-4,-3.243637085E-2,3.555124094E-2
1.482653236E1,2.867259085E-2,-2.159031481E-2,-2.029609680E-2,4.123336883E-2
1.483130320E1,1.427258551E-2,-2.854739316E-2,-7.235813141E-2,7.908450881E-2
1.483607481E1,-1.209080219E-4,-2.829602174E-2,-1.477622986E-2,3.192203681E-2
1.484084570E1,-2.495266497E-3,-3.042089194E-2,-5.156517029E-3,3.095555991E-2
1.484561575E1,2.272464335E-3,-1.350623369E-2,-4.072666168E-2,4.296793472E-2
1.485038658E1,1.649705321E-2,-3.883406520E-3,-2.400398254E-3,1.711711198E-2
1.485515820E1,1.876093447E-2,-1.463428140E-3,-2.374744415E-2,3.029942884E-2
1.485992908E1,1.388351619E-2,-1.437760890E-3,-3.542137146E-2,3.807220422E-2
1.486469913E1,4.241570830E-3,-1.562876441E-2,-9.011268616E-3,1.853246238E-2
1.486946997E1,-5.263291299E-3,-1.551328041E-2,-4.929637909E-2,5.194706051E-2
1.487424163E1,-5.008056760E-4,-2.252141014E-2,-4.651069641E-2,5.167890867E-2
1.487901247E1,-2.900704741E-3,-3.421901911E-2,-5.324554443E-2,6.335963509E-2
1.488378252E1,-1.949679852E-2,-2.920052782E-2,-9.791088104E-2,1.040160401E-1
1.488855390E1,-2.173813060E-2,-2.416699752E-2,-4.486370087E-2,5.540164029E-2
1.489332557E1,-2.630663663E-2,-2.635451220E-2,-1.837444305E-2,4.152372336E-2
1.489809640E1,-2.608864009E-2,-2.137312293E-2,-6.351470947E-3,3.431863501E-2
1.490286645E1,-1.640442759E-2,-1.403047331E-2,2.694034576E-2,3.452161143E-2
1.490763734E1,2.781093121E-3,2.718959004E-3,-8.896827698E-3,9.709828016E-3
1.491240895E1,1.697313786E-2,7.429637015E-3,-1.831912994E-2,2.605527656E-2
1.491717979E1,1.445631683E-2,2.303160727E-4,-2.054023743E-2,2.511850902E-2
1.492194984E1,4.781045020E-3,2.616222948E-3,-1.799488068E-2,1.880209415E-2
1.492672072E1,4.711672664E-3,-9.263060987E-3,2.014255524E-2,2.266553969E-2
1.493149234E1,7.045336068E-3,-1.626640931E-2,-1.089000702E-2,2.080444868E-2
1.493626317E1,4.611238837E-3,-4.218220711E-3,-8.425712585E-3,1.049045005E-2
1.494103322E1,-7.299147546E-3,7.757984102E-3,5.574703217E-2,5.675557653E-2
1.494580411E1,-7.211133838E-3,2.930078655E-3,4.816055298E-2,4.878549657E-2
1.495057572E1,-9.583424777E-3,7.667638361E-3,5.488109589E-2,5.623672638E-2
1.495534656E1,-7.102213800E-3,1.951638982E-2,4.967498779E-2,5.384176190E-2
1.496011666E1,-7.072821259E-3,2.889245003E-2,1.778602600E-3,2.979868951E-2
1.496488750E1,-6.986811757E-3,3.101106361E-2,1.600742340E-2,3.559127995E-2
1.496965911E1,-1.167837903E-2,2.358721942E-2,-3.635692596E-2,4.488393390E-2
1.497442994E1,-2.823002636E-2,1.153380424E-2,-5.267238617E-2,6.086331648E-2
1.497920005E1,-3.039871529E-2,-5.167670548E-3,9.492874146E-3,3.226300311E-2
1.498397088E1,-3.249247000E-2,-1.223336905E-2,-7.205963135E-3,3.545901620E-2
1.498874250E1,-2.278347313E-2,-1.446325146E-2,9.473800659E-3,2.860113966E-2
1.499351333E1,3.492094576E-3,-4.860673100E-3,2.601432800E-2,2.669393431E-2
1.499828343E1,1.292965561E-2,9.410172701E-3,4.430770874E-3,1.659394694E-2
1.500305427E1,5.698099732E-3,1.887046546E-2,2.813529968E-2,3.435342625E-2
1.500782588E1,-3.790460527E-3,2.344675362E-2,-2.670478821E-2,3.573882426E-2
1.501259677E1,-1.797668636E-2,2.801334113E-2,-5.497360229E-2,6.426511871E-2
1.501736682E1,-2.020238712E-2,2.301685140E-2,-3.314781189E-2,4.512969451E-2
1.502213765E1,-2.950369194E-2,2.515621111E-2,-6.610870361E-2,7.663982965E-2
1.502690927E1,-2.694191039E-2,2.490339056E-2,-1.332664490E-2,3.903389374E-2
1.503168015E1,1.799583435E-3,1.286702603E-2,1.290035248E-2,1.830895828E-2
1.503645020E1,8.934229612E-3,3.276687115E-3,-2.519321442E-2,2.693056238E-2
1.504122104E1,1.707687974E-3,9.171366692E-4,3.674411774E-2,3.679521064E-2
1.504599265E1,-1.017864421E-2,3.212023526E-3,4.830837250E-2,4.947343475E-2
1.505076354E1,-1.962020621E-2,7.395036519E-4,4.078388214E-2,4.526394150E-2
1.505553359E1,-9.990032762E-3,-4.001077265E-3,6.181144714E-2,6.274124936E-2
1.506030442E1,-1.700215787E-2,7.942430675E-4,3.280639648E-2,3.695894810E-2
1.506507609E1,-2.160999179E-2,-1.544609666E-3,4.203128815E-2,4.728643302E-2
1.506984692E1,-1.430869102E-2,8.274577558E-4,3.930568695E-2,4.183730813E-2
1.507461697E1,-1.653666794E-2,1.742505282E-2,9.927749634E-4,2.404328294E-2
1.507938786E1,-9.306218475E-3,2.207025886E-2,4.609298706E-2,5.194483116E-2
1.508415947E1,7.417306304E-3,1.477777585E-2,3.621196747E-2,3.980836193E-2
1.508893031E1,9.756721556E-3,9.920019656E-3,2.878761292E-2,3.197384967E-2
1.509370036E1,9.674057364E-3,7.476884872E-3,9.977245331E-2,1.005188223E-1
1.509847124E1,7.246367633E-3,7.399827242E-3,9.181880951E-2,9.240108802E-2
1.510324286E1,3.387778997E-5,9.697355330E-3,1.171693802E-1,1.175699941E-1
1.510801369E1,1.433414221E-2,1.200417802E-2,1.019477844E-1,1.036480519E-1
1.511278380E1,1.667308807E-2,9.514838457E-3,3.757476807E-3,1.956125376E-2
1.511755463E1,-2.545602620E-3,1.419732720E-2,1.084899902E-2,1.804840636E-2
1.512232625E1,-1.439649612E-2,1.643841341E-2,1.550769806E-2,2.679494794E-2
1.512709708E1,-1.427774876E-2,4.415720701E-3,-3.614425659E-3,1.537585028E-2
1.513186718E1,2.430610359E-3,6.738111377E-3,5.911827087E-3,9.287610627E-3
1.513663802E1,4.840038717E-3,9.098254144E-3,-3.212451935E-2,3.373705599E-2
1.514140963E1,4.798337817E-3,-1.227429882E-2,-2.236080170E-2,2.595549864E-2
1.514618046E1,9.476967156E-3,-2.165511623E-2,-1.267814636E-2,2.682335476E-2
1.515095057E1,2.302914858E-3,-9.619079530E-3,-4.818344116E-2,4.918815010E-2
1.515572140E1,-4.868522286E-3,-2.374343574E-3,-5.047798157E-3,7.404072048E-3
1.516049302E1,9.472467005E-3,-2.312418073E-3,-1.925182343E-2,2.158025982E-2
1.516526390E1,1.891721040E-2,-6.999306381E-3,-7.132244110E-2,7.411977971E-2
1.517003395E1,1.401004195E-2,-9.301647544E-3,-6.597995758E-2,6.808932901E-2
1.517480479E1,1.389206201E-2,-9.239092469E-3,-1.176614761E-1,1.188384331E-1
1.517957640E1,6.624326110E-3,-2.101955563E-2,-1.143074036E-1,1.164125677E-1
1.518434729E1,6.539598107E-3,-3.504756466E-2,-1.014833450E-1,1.075637832E-1
1.518911734E1,4.138171673E-3,-3.946188837E-2,-1.338758469E-1,1.396320431E-1
1.519388817E1,1.728311181E-3,-3.434283659E-2,-8.527755737E-2,9.194932994E-2
1.519865979E1,-6.899014115E-4,-1.982671022E-2,-7.269573212E-2,7.535412311E-2
1.520343067E1,-6.855130196E-4,-5.431350321E-3,-9.583187103E-2,9.598810864E-2
1.520820072E1,1.825531572E-2,-6.243251264E-4,-5.942058563E-2,6.216471934E-2
1.521297156E1,3.237539530E-2,-6.342753768E-4,-5.892562866E-2,6.723688154E-2
1.521774317E1,3.207607567E-2,4.161007702E-3,-5.368709564E-2,6.267769024E-2
1.522251406E1,2.700253576E-2,-5.356997252E-3,-1.525306702E-2,3.147205761E-2
1.522728411E1,1.725155115E-2,-1.482431032E-2,-1.987457275E-2,3.020554313E-2
1.523205500E1,2.417229861E-2,-3.136338666E-2,1.352977753E-2,4.184515411E-2
1.523682661E1,2.868964523E-2,-4.776464403E-2,1.579189301E-2,5.791321824E-2
1.524159744E1,2.132715285E-2,-4.260526225E-2,-2.232551575E-2,5.261638978E-2
1.524636750E1,1.394063979E-2,-4.933099449E-2,3.246593475E-2,6.067887091E-2
1.525113838E1,4.327021539E-3,-3.943889216E-2,4.881477356E-2,6.290493977E-2
1.525591000E1,1.887284219E-3,-8.261479437E-3,6.265258789E-2,6.322310221E-2
1.526068083E1,8.936040103E-3,6.093934178E-3,1.001167297E-1,1.006992970E-1
1.526545088E1,2.073107660E-2,2.270406857E-2,6.129646301E-2,6.857483973E-2
1.527022177E1,2.530550212E-2,2.252812311E-2,7.265663147E-2,8.016776699E-2
1.527499338E1,1.322278380E-2,1.285705715E-2,6.492805481E-2,6.749665348E-2
1.527976421E1,-8.255831897E-3,5.612295121E-3,3.114986420E-2,3.271040593E-2
1.528453432E1,-1.771316677E-2,-1.515239477E-3,4.038619995E-2,4.412592633E-2
1.528930515E1,-2.228639647E-2,-1.098615676E-2,2.580547333E-2,3.582319865E-2
1.529407677E1,-2.450411022E-2,-8.479177952E-3,5.645465851E-2,6.212468385E-2
1.529884760E1,-1.717869937E-2,3.475692123E-3,1.058406830E-1,1.072820503E-1
1.530361770E1,-1.469080895E-2,1.058221981E-2,9.071540833E-2,9.250453260E-2
1.530838854E1,-1.222377643E-2,1.050730050E-2,9.470653534E-2,9.606847511E-2
1.531316015E1,-4.972130060E-3,2.236064151E-2,4.880809784E-2,5.391614583E-2
1.531793098E1,-1.440020651E-2,3.880701959E-2,-2.282333374E-2,4.726790962E-2
1.532270109E1,-1.902973652E-2,3.612295911E-2,-3.640174866E-3,4.099085166E-2
1.532747192E1,-2.359224111E-2,3.108710796E-2,-1.785564423E-2,4.291650210E-2
1.533224354E1,-3.767020255E-2,1.419405639E-2,-2.008056641E-2,4.498604833E-2
1.533701437E1,-4.213425517E-2,-1.205481961E-2,3.828048706E-3,4.399168207E-2
1.534178447E1,-4.178449512E-2,-1.906312630E-2,-3.656482697E-2,5.870548004E-2
1.534655531E1,-2.722094953E-2,-4.589226097E-3,-7.769584656E-3,2.867764870E-2
1.535132692E1,-7.973719388E-3,1.920397952E-2,1.366138458E-2,2.487984041E-2
1.535609781E1,-1.028263941E-2,3.561958298E-2,-2.918624878E-2,4.718394306E-2
1.536086786E1,-1.257232577E-2,3.293364868E-2,-4.529953003E-4,3.525469891E-2
1.536563869E1,-1.238320023E-2,2.792399004E-2,-7.572174072E-3,3.147110878E-2
1.537041031E1,-1.700109243E-2,2.055388317E-2,-3.362655640E-2,4.292137640E-2
1.537518119E1,-2.160894126E-2,1.084261760E-2,-2.859687805E-2,3.744716455E-2
1.537995124E1,-3.802083433E-2,2.023410797E-2,-7.346820831E-2,8.516208429E-2
1.538472208E1,-2.820875868E-2,2.482746914E-2,-5.623722076E-2,6.763698906E-2
1.538949369E1,1.001131535E-2,1.041781157E-2,-6.289005280E-2,6.452841214E-2
1.539426458E1,1.947985590E-2,-1.525864005E-3,-1.051015854E-1,1.069024616E-1
1.539903463E1,1.931603253E-2,9.033046663E-4,-4.012298584E-2,4.453963476E-2
1.540380552E1,4.937238991E-3,-3.867264837E-3,-4.175186157E-3,7.534205043E-3
1.540857713E1,-1.881804690E-2,5.646400154E-3,-8.890151978E-3,2.156468237E-2
1.541334796E1,-1.391402632E-2,7.986772805E-3,2.442264557E-2,2.922078515E-2
1.541811802E1,-1.136843860E-2,-1.105928421E-2,1.234817505E-2,2.010041270E-2
1.542288890E1,-1.605165005E-2,-3.232097253E-2,1.461887360E-2,3.893600133E-2
1.542766052E1,-8.796665817E-3,-2.969243377E-2,5.001068115E-3,3.136929447E-2
1.543243135E1,7.437095046E-4,-1.286953315E-2,-2.590465546E-2,2.893491251E-2
1.543720140E1,1.727003604E-2,-5.654785782E-3,2.179527283E-2,2.837718564E-2
1.544197229E1,3.139807284E-2,-7.996562868E-3,1.449012756E-2,3.549292595E-2
1.544674390E1,2.638690174E-2,-3.168139607E-3,2.149295807E-2,3.417971531E-2
1.545151473E1,1.664076000E-2,1.591607928E-3,7.591915131E-2,7.773780061E-2
1.545628479E1,6.975561380E-3,-8.387826383E-4,6.104087830E-2,6.144388363E-2
