"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.277596101E0,9.097574651E-2,1.244931296E-1,9.861292839E0,9.862498242E0
3.279992820E0,8.858165890E-2,1.364636272E-1,9.856505394E0,9.857848021E0
3.282389904E0,8.139935881E-2,1.388577372E-1,9.861292839E0,9.862606338E0
3.284786674E0,8.139935881E-2,1.316754371E-1,9.868474960E0,9.869689069E0
3.287183081E0,8.379345387E-2,1.316754371E-1,9.875657082E0,9.876890328E0
3.289580112E0,9.097574651E-2,1.268872321E-1,9.873263359E0,9.874497775E0
3.291976831E0,9.576395154E-2,1.173108369E-1,9.875657082E0,9.876818079E0
3.294373185E0,7.900525630E-2,1.220990419E-1,9.880446434E0,9.881516672E0
3.296769695E0,7.661115378E-2,1.292813420E-1,9.863686562E0,9.864831246E0
3.299165841E0,8.139935881E-2,1.316754371E-1,9.858899117E0,9.860114404E0
3.301562456E0,8.139935881E-2,1.412518322E-1,9.863686562E0,9.865033731E0
3.303959174E0,9.097574651E-2,1.436459273E-1,9.863686562E0,9.865151967E0
3.306355685E0,9.097574651E-2,1.268872321E-1,9.858899117E0,9.860135331E0
3.308753289E0,8.379345387E-2,1.268872321E-1,9.868474960E0,9.869646385E0
3.311150372E0,8.858165890E-2,1.292813420E-1,9.861292839E0,9.862538052E0
3.313546570E0,1.005521491E-1,1.292813420E-1,9.861292839E0,9.862652831E0
3.315942976E0,9.336984903E-2,1.340695322E-1,9.878050804E0,9.879401817E0
3.318339695E0,9.097574651E-2,1.364636272E-1,9.868474960E0,9.869837737E0
3.320737091E0,9.336984903E-2,1.340695322E-1,9.863686562E0,9.865039541E0
3.323134174E0,9.097574651E-2,1.244931296E-1,9.861292839E0,9.862498242E0
3.325530529E0,8.618755639E-2,1.268872321E-1,9.849322319E0,9.850516677E0
3.327927404E0,9.336984903E-2,1.268872321E-1,9.856505394E0,9.857764294E0
3.330324279E0,1.005521491E-1,1.292813420E-1,9.858899117E0,9.860259438E0
3.332721154E0,9.576395154E-2,1.316754371E-1,9.863686562E0,9.865030245E0
3.335118341E0,9.336984903E-2,1.292813420E-1,9.861292839E0,9.862582220E0
3.337515424E0,9.336984903E-2,1.340695322E-1,9.854109764E0,9.855464059E0
3.339912768E0,8.858165890E-2,1.292813420E-1,9.866081238E0,9.867325847E0
3.342309539E0,8.139935881E-2,1.197049394E-1,9.861292839E0,9.862355276E0
3.344706310E0,9.097574651E-2,1.244931296E-1,9.858899117E0,9.860104813E0
3.347103758E0,9.336984903E-2,1.316754371E-1,9.878050804E0,9.879369617E0
3.349500320E0,8.858165890E-2,1.316754371E-1,9.868474960E0,9.869750918E0
3.351896674E0,9.336984903E-2,1.268872321E-1,9.846927643E0,9.848187767E0
3.354293549E0,8.379345387E-2,1.173108369E-1,9.854109764E0,9.855164251E0
3.356690529E0,7.900525630E-2,1.149167418E-1,9.858899117E0,9.859885368E0
3.359087976E0,8.858165890E-2,1.173108369E-1,9.866081238E0,9.867176270E0
3.361485060E0,9.815804660E-2,1.244931296E-1,9.861292839E0,9.862567110E0
3.363881674E0,8.858165890E-2,1.340695322E-1,9.856505394E0,9.857815170E0
3.366278862E0,6.942886859E-2,1.292813420E-1,9.866081238E0,9.867172494E0
3.368675424E0,8.618755639E-2,1.268872321E-1,9.868474960E0,9.869667001E0
3.371071622E0,9.576395154E-2,1.244931296E-1,9.863686562E0,9.864936992E0
3.373468237E0,9.336984903E-2,1.197049394E-1,9.870868683E0,9.872036049E0
3.375864851E0,9.097574651E-2,1.268872321E-1,9.878050804E0,9.879284622E0
3.378261987E0,7.421706617E-2,1.268872321E-1,9.875657082E0,9.876751052E0
3.380658914E0,7.900525630E-2,1.364636272E-1,9.870868683E0,9.872128074E0
3.383055476E0,8.858165890E-2,1.436459273E-1,9.875657082E0,9.877098949E0
3.385452716E0,8.858165890E-2,1.340695322E-1,9.875657082E0,9.876964318E0
3.387849539E0,8.139935881E-2,1.268872321E-1,9.873263359E0,9.874414189E0
3.390246101E0,7.182296365E-2,1.268872321E-1,9.882840157E0,9.883915645E0
3.392642820E0,9.097574651E-2,1.244931296E-1,9.870868683E0,9.872072917E0
3.395039539E0,1.101285368E-1,1.244931296E-1,9.866081238E0,9.867481230E0
3.397437091E0,1.101285368E-1,1.244931296E-1,9.861292839E0,9.862693511E0
3.399834331E0,9.815804660E-2,1.220990419E-1,9.851716042E0,9.852961592E0
3.402230633E0,8.618755639E-2,1.292813420E-1,9.846927643E0,9.848153429E0
3.404627820E0,8.139935881E-2,1.292813420E-1,9.851716042E0,9.852900511E0
3.407025060E0,8.139935881E-2,1.197049394E-1,9.863686562E0,9.864748741E0
3.409422143E0,7.421706617E-2,1.197049394E-1,9.875657082E0,9.876661391E0
3.411819435E0,7.661115378E-2,1.292813420E-1,9.868474960E0,9.869619090E0
3.414216310E0,8.379345387E-2,1.292813420E-1,9.854109764E0,9.855314011E0
3.416613862E0,9.097574651E-2,1.173108369E-1,9.861292839E0,9.862410196E0
3.419010789E0,9.576395154E-2,1.149167418E-1,9.863686562E0,9.864820788E0
3.421406726E0,9.097574651E-2,1.197049394E-1,9.854109764E0,9.855256724E0
3.423803289E0,9.097574651E-2,1.268872321E-1,9.858899117E0,9.860135331E0
3.426199904E0,9.097574651E-2,1.316754371E-1,9.858899117E0,9.860198111E0
3.428596310E0,9.576395154E-2,1.173108369E-1,9.866081238E0,9.867243362E0
3.430993081E0,8.858165890E-2,1.197049394E-1,9.868474960E0,9.869598473E0
3.433389487E0,7.421706617E-2,1.197049394E-1,9.861292839E0,9.862298612E0
3.435786206E0,7.900525630E-2,1.220990419E-1,9.866081238E0,9.867153034E0
3.438182924E0,8.139935881E-2,1.220990419E-1,9.866081238E0,9.867172494E0
3.440579435E0,7.661115378E-2,1.197049394E-1,9.873263359E0,9.874286197E0
3.442976726E0,8.618755639E-2,1.292813420E-1,9.873263359E0,9.874485876E0
3.445373862E0,8.858165890E-2,1.220990419E-1,9.866081238E0,9.867234358E0
3.447770893E0,8.858165890E-2,1.173108369E-1,9.863686562E0,9.864781859E0
3.450168237E0,9.097574651E-2,1.101285368E-1,9.870868683E0,9.871902220E0
3.452565320E0,9.097574651E-2,1.197049394E-1,9.880446434E0,9.881590337E0
3.454962872E0,8.858165890E-2,1.244931296E-1,9.880446434E0,9.881627750E0
3.457359904E0,8.858165890E-2,1.244931296E-1,9.863686562E0,9.864869884E0
3.459756049E0,8.858165890E-2,1.388577372E-1,9.849322319E0,9.850699383E0
3.462152924E0,9.097574651E-2,1.316754371E-1,9.851716042E0,9.853015983E0
3.464549695E0,8.618755639E-2,1.220990419E-1,9.856505394E0,9.857638412E0
3.466946258E0,8.139935881E-2,1.268872321E-1,9.861292839E0,9.862445066E0
3.469342924E0,8.379345387E-2,1.244931296E-1,9.866081238E0,9.867222450E0
3.471739539E0,9.576395154E-2,1.173108369E-1,9.863686562E0,9.864848968E0
3.474136883E0,1.005521491E-1,1.197049394E-1,9.858899117E0,9.860138528E0
3.476533706E0,9.576395154E-2,1.316754371E-1,9.861292839E0,9.862636849E0
3.478930060E0,1.029462516E-1,1.412518322E-1,9.866081238E0,9.867629351E0
3.481327456E0,9.336984903E-2,1.388577372E-1,9.878050804E0,9.879467956E0
3.483724799E0,7.661115378E-2,1.412518322E-1,9.866081238E0,9.867389743E0
3.486121726E0,9.097574651E-2,1.364636272E-1,9.856505394E0,9.857869825E0
3.488518758E0,9.576395154E-2,1.364636272E-1,9.870868683E0,9.872276415E0
3.490915476E0,9.336984903E-2,1.388577372E-1,9.873263359E0,9.874681198E0
3.493312456E0,9.336984903E-2,1.292813420E-1,9.866081238E0,9.867369993E0
3.495709279E0,9.576395154E-2,1.292813420E-1,9.866081238E0,9.867392938E0
3.498105633E0,9.097574651E-2,1.412518322E-1,9.868474960E0,9.869905101E0
3.500502716E0,8.379345387E-2,1.316754371E-1,9.868474960E0,9.869709104E0
3.502899747E0,8.139935881E-2,1.268872321E-1,9.870868683E0,9.872019792E0
3.505296258E0,7.661115378E-2,1.292813420E-1,9.878050804E0,9.879193825E0
3.507693081E0,7.182296365E-2,1.268872321E-1,9.880446434E0,9.881522183E0
3.510090112E0,8.139935881E-2,1.197049394E-1,9.870868683E0,9.871930089E0
3.512487299E0,8.858165890E-2,1.173108369E-1,9.861292839E0,9.862388402E0
3.514883862E0,9.097574651E-2,1.220990419E-1,9.851716042E0,9.852892658E0
3.517279956E0,9.815804660E-2,1.268872321E-1,9.863686562E0,9.864991027E0
3.519676622E0,1.005521491E-1,1.292813420E-1,9.870868683E0,9.872227355E0
3.522073029E0,1.029462516E-1,1.292813420E-1,9.861292839E0,9.862677530E0
3.524469487E0,9.336984903E-2,1.340695322E-1,9.866081238E0,9.867433889E0
3.526866154E0,8.618755639E-2,1.268872321E-1,9.866081238E0,9.867273567E0
3.529262872E0,8.139935881E-2,1.077344418E-1,9.866081238E0,9.867005197E0
3.531660424E0,7.661115378E-2,1.101285368E-1,9.873263359E0,9.874174746E0
3.534057508E0,7.900525630E-2,1.173108369E-1,9.863686562E0,9.864700515E0
3.536453966E0,8.858165890E-2,1.268872321E-1,9.870868683E0,9.872081626E0
3.538851258E0,9.815804660E-2,1.316754371E-1,9.873263359E0,9.874629248E0
3.541248237E0,1.005521491E-1,1.268872321E-1,9.868474960E0,9.869802893E0
3.543644747E0,9.336984903E-2,1.220990419E-1,9.870868683E0,9.872065369E0
3.546041414E0,1.005521491E-1,1.197049394E-1,9.866081238E0,9.867319747E0
3.548437872E0,1.053403467E-1,1.268872321E-1,9.856505394E0,9.857884943E0
3.550834799E0,9.097574651E-2,1.340695322E-1,9.844533920E0,9.845867119E0
3.553231518E0,8.379345387E-2,1.268872321E-1,9.854109764E0,9.855282896E0
3.555627612E0,7.900525630E-2,1.244931296E-1,9.861292839E0,9.862395086E0
3.558024539E0,8.139935881E-2,1.292813420E-1,9.858899117E0,9.860082723E0
3.560421414E0,8.618755639E-2,1.364636272E-1,9.856505394E0,9.857826799E0
3.562817872E0,8.139935881E-2,1.173108369E-1,9.863686562E0,9.864719979E0
3.565214539E0,7.421706617E-2,1.029462516E-1,9.866081238E0,9.866897440E0
3.567611101E0,8.618755639E-2,1.197049394E-1,9.866081238E0,9.867183821E0
3.570008081E0,9.815804660E-2,1.220990419E-1,9.858899117E0,9.860143760E0
3.572404591E0,9.576395154E-2,1.197049394E-1,9.849322319E0,9.850515223E0
3.574800893E0,7.900525630E-2,1.197049394E-1,9.863686562E0,9.864729276E0
3.577198029E0,7.900525630E-2,1.149167418E-1,9.873263359E0,9.874248176E0
3.579594851E0,8.858165890E-2,1.268872321E-1,9.863686562E0,9.864900388E0
3.581991206E0,8.139935881E-2,1.484341323E-1,9.866081238E0,9.867533508E0
3.584387716E0,7.900525630E-2,1.436459273E-1,9.878050804E0,9.879411099E0
3.586784070E0,7.900525630E-2,1.220990419E-1,9.878050804E0,9.879121302E0
3.589180737E0,8.858165890E-2,1.220990419E-1,9.863686562E0,9.864839962E0
3.591577247E0,9.336984903E-2,1.197049394E-1,9.870868683E0,9.872036049E0
3.593973706E0,9.576395154E-2,1.173108369E-1,9.873263359E0,9.874424638E0
3.596371101E0,9.097574651E-2,1.125226393E-1,9.863686562E0,9.864747869E0
3.598768237E0,8.618755639E-2,1.125226393E-1,9.856505394E0,9.857524447E0
3.601164747E0,8.618755639E-2,1.125226393E-1,9.868474960E0,9.869492777E0
3.603561674E0,9.097574651E-2,1.005521491E-1,9.870868683E0,9.871800032E0
3.605958810E0,1.053403467E-1,1.173108369E-1,9.866081238E0,9.867340949E0
3.608355841E0,1.053403467E-1,1.292813420E-1,9.870868683E0,9.872277286E0
3.610752872E0,9.336984903E-2,1.220990419E-1,9.866081238E0,9.867278505E0
3.613149799E0,9.336984903E-2,1.244931296E-1,9.856505394E0,9.857733768E0
3.615546987E0,9.336984903E-2,1.292813420E-1,9.854109764E0,9.855400085E0
3.617943758E0,8.858165890E-2,1.244931296E-1,9.858899117E0,9.860083014E0
3.620340424E0,8.139935881E-2,1.220990419E-1,9.870868683E0,9.871959410E0
3.622737404E0,8.618755639E-2,1.316754371E-1,9.873263359E0,9.874517511E0
3.625134331E0,9.815804660E-2,1.244931296E-1,9.873263359E0,9.874536085E0
3.627531518E0,8.379345387E-2,1.101285368E-1,9.878050804E0,9.879020059E0
3.629928029E0,7.661115378E-2,1.125226393E-1,9.861292839E0,9.862232357E0
3.632324018E0,8.139935881E-2,1.292813420E-1,9.861292839E0,9.862476159E0
3.634721049E0,8.139935881E-2,1.340695322E-1,9.868474960E0,9.869721300E0
3.637117924E0,8.858165890E-2,1.244931296E-1,9.863686562E0,9.864869884E0
3.639514279E0,8.618755639E-2,1.197049394E-1,9.851716042E0,9.852820232E0
3.641910997E0,7.661115378E-2,1.292813420E-1,9.858899117E0,9.860044357E0
3.644307872E0,7.421706617E-2,1.340695322E-1,9.858899117E0,9.860089990E0
3.646704956E0,8.379345387E-2,1.244931296E-1,9.861292839E0,9.862434605E0
3.649101622E0,8.379345387E-2,1.101285368E-1,9.878050804E0,9.879020059E0
3.651497612E0,1.005521491E-1,1.101285368E-1,9.868474960E0,9.869601667E0
3.653894435E0,1.053403467E-1,1.268872321E-1,9.863686562E0,9.865065106E0
3.656291466E0,8.618755639E-2,1.292813420E-1,9.861292839E0,9.862516840E0
3.658688289E0,8.379345387E-2,1.244931296E-1,9.875657082E0,9.876797187E0
3.661085372E0,8.139935881E-2,1.220990419E-1,9.878050804E0,9.879140738E0
3.663482247E0,8.379345387E-2,1.149167418E-1,9.863686562E0,9.864711845E0
3.665879487E0,8.139935881E-2,1.220990419E-1,9.870868683E0,9.871959410E0
3.668276154E0,7.182296365E-2,1.316754371E-1,9.880446434E0,9.881584827E0
3.670672351E0,7.661115378E-2,1.220990419E-1,9.875657082E0,9.876708978E0
3.673069591E0,8.139935881E-2,1.101285368E-1,9.861292839E0,9.862243690E0
3.675466466E0,8.139935881E-2,1.220990419E-1,9.858899117E0,9.859991167E0
3.677862664E0,9.097574651E-2,1.340695322E-1,9.854109764E0,9.855441668E0
3.680259122E0,9.815804660E-2,1.364636272E-1,9.858899117E0,9.860332100E0
3.682655841E0,9.576395154E-2,1.220990419E-1,9.868474960E0,9.869694876E0
3.685052924E0,8.618755639E-2,1.077344418E-1,9.856505394E0,9.857470953E0
3.687449591E0,8.379345387E-2,1.173108369E-1,9.875657082E0,9.876709268E0
3.689845893E0,8.379345387E-2,1.268872321E-1,9.878050804E0,9.879221093E0
3.692242820E0,7.661115378E-2,1.340695322E-1,9.858899117E0,9.860108301E0
3.694639331E0,8.139935881E-2,1.364636272E-1,9.861292839E0,9.862572922E0
3.697035529E0,9.576395154E-2,1.268872321E-1,9.863686562E0,9.864967496E0
3.699432195E0,9.097574651E-2,1.292813420E-1,9.863686562E0,9.864953261E0
3.701829018E0,7.182296365E-2,1.197049394E-1,9.851716042E0,9.852705049E0
3.704226154E0,7.182296365E-2,1.173108369E-1,9.863686562E0,9.864645607E0
3.706622872E0,8.618755639E-2,1.292813420E-1,9.868474960E0,9.869698071E0
3.709019279E0,8.379345387E-2,1.220990419E-1,9.861292839E0,9.862404675E0
3.711416622E0,8.379345387E-2,1.292813420E-1,9.866081238E0,9.867284023E0
3.713813549E0,9.097574651E-2,1.364636272E-1,9.866081238E0,9.867444345E0
3.716210060E0,9.097574651E-2,1.197049394E-1,9.875657082E0,9.876801540E0
3.718606674E0,8.139935881E-2,1.220990419E-1,9.873263359E0,9.874353821E0
3.721003029E0,7.900525630E-2,1.292813420E-1,9.856505394E0,9.857669810E0
3.723399747E0,8.139935881E-2,1.316754371E-1,9.856505394E0,9.857720977E0
3.725796154E0,7.421706617E-2,1.388577372E-1,9.868474960E0,9.869730882E0
3.728192299E0,8.379345387E-2,1.340695322E-1,9.866081238E0,9.867347920E0
3.730589331E0,7.900525630E-2,1.364636272E-1,9.854109764E0,9.855371297E0
3.732986414E0,6.703476608E-2,1.340695322E-1,9.861292839E0,9.862431990E0
3.735383237E0,7.421706617E-2,1.316754371E-1,9.873263359E0,9.874420284E0
3.737780476E0,7.661115378E-2,1.316754371E-1,9.866081238E0,9.867257303E0
3.740177768E0,7.661115378E-2,1.220990419E-1,9.861292839E0,9.862346268E0
3.742574851E0,8.618755639E-2,1.220990419E-1,9.875657082E0,9.876787902E0
3.744971258E0,9.576395154E-2,1.220990419E-1,9.882840157E0,9.884058300E0
3.747367664E0,9.336984903E-2,1.220990419E-1,9.868474960E0,9.869671937E0
3.749764904E0,9.576395154E-2,1.268872321E-1,9.873263359E0,9.874543051E0
3.752161726E0,9.097574651E-2,1.316754371E-1,9.875657082E0,9.876953873E0
3.754558029E0,9.576395154E-2,1.244931296E-1,9.868474960E0,9.869724784E0
3.756954643E0,1.220990419E-1,1.244931296E-1,9.868474960E0,9.870015439E0
3.759351362E0,1.101285368E-1,1.220990419E-1,9.870868683E0,9.872238096E0
3.761748862E0,8.379345387E-2,1.125226393E-1,9.873263359E0,9.874260076E0
3.764145945E0,8.858165890E-2,1.077344418E-1,9.863686562E0,9.864672625E0
3.766542299E0,9.097574651E-2,1.197049394E-1,9.861292839E0,9.862438964E0
3.768939643E0,9.576395154E-2,1.316754371E-1,9.863686562E0,9.865030245E0
3.771336570E0,9.336984903E-2,1.292813420E-1,9.858899117E0,9.860188811E0
3.773733029E0,8.858165890E-2,1.268872321E-1,9.858899117E0,9.860113532E0
3.776130008E0,8.858165890E-2,1.173108369E-1,9.861292839E0,9.862388402E0
3.778526883E0,8.618755639E-2,1.220990419E-1,9.856505394E0,9.857638412E0
3.780924331E0,8.379345387E-2,1.244931296E-1,9.851716042E0,9.852858917E0
3.783321206E0,8.379345387E-2,1.220990419E-1,9.861292839E0,9.862404675E0
3.785717456E0,8.858165890E-2,1.173108369E-1,9.875657082E0,9.876751052E0
3.788114851E0,9.336984903E-2,1.173108369E-1,9.885233879E0,9.886370851E0
3.790511883E0,9.576395154E-2,1.292813420E-1,9.882840157E0,9.884149633E0
3.792908341E0,8.858165890E-2,1.316754371E-1,9.870868683E0,9.872144331E0
3.795305268E0,8.379345387E-2,1.292813420E-1,9.863686562E0,9.864889639E0
3.797702143E0,9.336984903E-2,1.316754371E-1,9.863686562E0,9.865007295E0
3.800099383E0,8.858165890E-2,1.316754371E-1,9.866081238E0,9.867357505E0
3.802495737E0,8.139935881E-2,1.316754371E-1,9.866081238E0,9.867295641E0
3.804891726E0,8.379345387E-2,1.268872321E-1,9.870868683E0,9.872039823E0
3.807288758E0,8.618755639E-2,1.244931296E-1,9.870868683E0,9.872029953E0
3.809685476E0,9.576395154E-2,1.197049394E-1,9.858899117E0,9.860090861E0
3.812081935E0,1.077344418E-1,1.125226393E-1,9.863686562E0,9.864916656E0
3.814478601E0,9.815804660E-2,1.244931296E-1,9.878050804E0,9.879322914E0
3.816875164E0,9.097574651E-2,1.292813420E-1,9.868474960E0,9.869741045E0
3.819272247E0,8.858165890E-2,1.197049394E-1,9.844533920E0,9.845660165E0
3.821668862E0,7.900525630E-2,1.244931296E-1,9.851716042E0,9.852819360E0
3.824064851E0,7.182296365E-2,1.436459273E-1,9.863686562E0,9.864993932E0
3.826461883E0,7.900525630E-2,1.364636272E-1,9.866081238E0,9.867341240E0
3.828858706E0,8.618755639E-2,1.268872321E-1,9.861292839E0,9.862485748E0
3.831255008E0,7.421706617E-2,1.268872321E-1,9.861292839E0,9.862388402E0
3.833651987E0,7.182296365E-2,1.268872321E-1,9.866081238E0,9.867158552E0
3.836048810E0,8.618755639E-2,1.340695322E-1,9.858899117E0,9.860187357E0
3.838445945E0,8.858165890E-2,1.292813420E-1,9.854109764E0,9.855355885E0
3.840842872E0,9.097574651E-2,1.220990419E-1,9.854109764E0,9.855286095E0
3.843239070E0,9.097574651E-2,1.197049394E-1,9.856505394E0,9.857652075E0
3.845635893E0,8.139935881E-2,1.053403467E-1,9.861292839E0,9.862191384E0
3.848032716E0,9.576395154E-2,1.053403467E-1,9.866081238E0,9.867108306E0
3.850429070E0,1.053403467E-1,1.173108369E-1,9.858899117E0,9.860159746E0
3.852825529E0,8.858165890E-2,1.292813420E-1,9.866081238E0,9.867325847E0
3.855222039E0,8.618755639E-2,1.316754371E-1,9.870868683E0,9.872123139E0
3.857619331E0,8.618755639E-2,1.268872321E-1,9.861292839E0,9.862485748E0
3.860016310E0,8.379345387E-2,1.340695322E-1,9.868474960E0,9.869741335E0
3.862412872E0,9.336984903E-2,1.388577372E-1,9.885233879E0,9.886650001E0
3.864810216E0,8.858165890E-2,1.340695322E-1,9.880446434E0,9.881753037E0
3.867207039E0,8.379345387E-2,1.244931296E-1,9.861292839E0,9.862434605E0
3.869603393E0,8.618755639E-2,1.149167418E-1,9.858899117E0,9.859945534E0
3.872000008E0,9.097574651E-2,1.220990419E-1,9.861292839E0,9.862468313E0
3.874396622E0,9.097574651E-2,1.244931296E-1,9.866081238E0,9.867286056E0
3.876793966E0,8.139935881E-2,1.197049394E-1,9.868474960E0,9.869536624E0
3.879191258E0,8.139935881E-2,1.149167418E-1,9.882840157E0,9.883843446E0
3.881588133E0,8.618755639E-2,1.197049394E-1,9.880446434E0,9.881547414E0
3.883985581E0,9.336984903E-2,1.220990419E-1,9.863686562E0,9.864884119E0
3.886382456E0,1.005521491E-1,1.149167418E-1,9.866081238E0,9.867262821E0
3.888778706E0,9.815804660E-2,1.029462516E-1,9.863686562E0,9.864712136E0
3.891175476E0,8.379345387E-2,1.053403467E-1,9.868474960E0,9.869392888E0
3.893572560E0,7.421706617E-2,1.268872321E-1,9.875657082E0,9.876751052E0
3.895970112E0,8.379345387E-2,1.220990419E-1,9.868474960E0,9.869585987E0
3.898366883E0,1.029462516E-1,1.077344418E-1,9.861292839E0,9.862418623E0
3.900763029E0,1.005521491E-1,1.220990419E-1,9.861292839E0,9.862561299E0
3.903160008E0,8.858165890E-2,1.292813420E-1,9.870868683E0,9.872112688E0
3.905556622E0,8.858165890E-2,1.197049394E-1,9.866081238E0,9.867205023E0
3.907952612E0,8.858165890E-2,1.173108369E-1,9.863686562E0,9.864781859E0
3.910349226E0,8.379345387E-2,1.292813420E-1,9.873263359E0,9.874465270E0
3.912745945E0,8.139935881E-2,1.244931296E-1,9.866081238E0,9.867202409E0
3.915143185E0,9.336984903E-2,1.244931296E-1,9.861292839E0,9.862520617E0
3.917540268E0,9.097574651E-2,1.244931296E-1,9.856505394E0,9.857711383E0
3.919936779E0,8.618755639E-2,1.101285368E-1,9.854109764E0,9.855102020E0
3.922333914E0,9.097574651E-2,1.125226393E-1,9.870868683E0,9.871929218E0
3.924730633E0,8.139935881E-2,1.197049394E-1,9.878050804E0,9.879111439E0
3.927126726E0,8.139935881E-2,1.149167418E-1,9.868474960E0,9.869479710E0
3.929523237E0,9.097574651E-2,1.101285368E-1,9.851716042E0,9.852751587E0
3.931919851E0,8.858165890E-2,1.077344418E-1,9.863686562E0,9.864672625E0
3.934316935E0,8.139935881E-2,1.149167418E-1,9.875657082E0,9.876661101E0
3.936713549E0,7.182296365E-2,1.292813420E-1,9.878050804E0,9.879157853E0
3.939109956E0,7.900525630E-2,1.316754371E-1,9.875657082E0,9.876850867E0
3.941507299E0,9.097574651E-2,1.244931296E-1,9.868474960E0,9.869679487E0
3.943903966E0,8.858165890E-2,1.149167418E-1,9.873263359E0,9.874329442E0
3.946300164E0,8.139935881E-2,1.173108369E-1,9.868474960E0,9.869507877E0
3.948696466E0,8.379345387E-2,1.220990419E-1,9.861292839E0,9.862404675E0
3.951092508E0,8.858165890E-2,1.244931296E-1,9.861292839E0,9.862476449E0
3.953489226E0,8.858165890E-2,1.220990419E-1,9.870868683E0,9.872021244E0
3.955885789E0,8.858165890E-2,1.173108369E-1,9.880446434E0,9.881539874E0
3.958282091E0,9.576395154E-2,1.173108369E-1,9.870868683E0,9.872030243E0
3.960679539E0,1.005521491E-1,1.220990419E-1,9.866081238E0,9.867349082E0
3.963076987E0,9.097574651E-2,1.244931296E-1,9.868474960E0,9.869679487E0
3.965473914E0,7.421706617E-2,1.292813420E-1,9.866081238E0,9.867207347E0
3.967870997E0,7.661115378E-2,1.340695322E-1,9.861292839E0,9.862501730E0
3.970267924E0,8.858165890E-2,1.220990419E-1,9.866081238E0,9.867234358E0
3.972665216E0,8.139935881E-2,1.220990419E-1,9.880446434E0,9.881536104E0
3.975061831E0,8.618755639E-2,1.220990419E-1,9.875657082E0,9.876787902E0
3.977457924E0,9.097574651E-2,1.268872321E-1,9.861292839E0,9.862528754E0
3.979855008E0,8.858165890E-2,1.173108369E-1,9.858899117E0,9.859994946E0
