"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.096022531E1,6.160262972E-3,1.559376717E-3,7.321357727E-3,9.694471342E-3
1.096499630E1,6.136097014E-3,-8.424818516E-4,1.438236237E-2,1.565930425E-2
1.096976646E1,6.084181368E-3,-8.503347635E-4,9.513854980E-3,1.132491804E-2
1.097453739E1,3.658112139E-3,-8.579641581E-4,9.434700012E-3,1.015536564E-2
1.097930916E1,3.626406193E-3,6.256908178E-3,6.981849670E-3,1.005216129E-2
1.098408010E1,-5.901627243E-3,1.331250370E-2,4.548072815E-3,1.525571778E-2
1.098885031E1,-8.199866861E-3,-1.057878137E-3,-2.374649048E-4,8.271234024E-3
1.099362125E1,-3.413297236E-3,-8.129253983E-3,-9.732246399E-3,1.313209764E-2
1.099839296E1,-9.835287929E-4,-3.327921033E-3,-1.202583313E-2,1.251651109E-2
1.100316396E1,-8.098997176E-3,-9.123682976E-4,-2.429962158E-3,8.504756743E-3
1.100793411E1,-1.037849113E-2,-8.910745382E-4,7.088661194E-3,1.259984958E-2
1.101270510E1,3.951665014E-3,-3.272503614E-3,2.280235291E-3,5.614660210E-3
1.101747682E1,3.889109939E-3,-8.574128151E-4,-7.234573364E-3,8.258291871E-3
1.102224776E1,-3.266524523E-3,-8.367449045E-4,-4.800796509E-3,5.866683187E-3
1.102701796E1,-3.240525723E-3,6.306365132E-3,2.361297607E-3,7.473083335E-3
1.103178890E1,1.561507583E-3,6.210848689E-3,2.342224121E-3,6.819014680E-3
1.103656062E1,1.575231552E-3,1.396238804E-3,2.323150635E-3,3.134942761E-3
1.104133161E1,6.280336529E-3,-3.321424127E-3,1.417446136E-2,1.585527799E-2
1.104610177E1,1.572337374E-2,-9.343326092E-4,1.642990112E-2,2.276047254E-2
1.105087276E1,8.468683809E-3,1.432880759E-3,2.047538757E-3,8.829732028E-3
1.105564448E1,-5.848001689E-3,-3.342047334E-3,-3.433227539E-4,6.744351314E-3
1.106041541E1,-1.054878905E-2,-3.300517797E-3,-3.404617310E-4,1.105831282E-2
1.106518562E1,-5.685415119E-3,1.488938928E-3,-9.833335876E-3,1.145580109E-2
1.106995656E1,-3.293950111E-3,-8.034601808E-3,-9.751319885E-3,1.305730344E-2
1.107472828E1,-9.219832718E-4,-1.507641375E-2,-4.922866821E-3,1.588656421E-2
1.107949927E1,1.487024128E-3,-1.261973381E-2,-1.325607300E-4,1.270773365E-2
1.108426942E1,3.847118467E-3,-6.584078074E-4,6.991386414E-3,8.007078451E-3
1.108904041E1,1.411724836E-3,1.706346869E-3,2.183914185E-3,3.110316353E-3
1.109381213E1,-3.320716321E-3,-7.790923119E-3,-2.079010010E-4,8.471650533E-3
1.109858307E1,-9.201206267E-4,-5.366563797E-3,-9.702682495E-3,1.112603598E-2
1.110335328E1,6.208326668E-3,-5.279615521E-3,-1.912117004E-2,2.078549504E-2
1.110812422E1,6.127405912E-3,-2.847954631E-3,-1.183891296E-2,1.363142725E-2
1.111289593E1,3.673013300E-3,1.909166574E-3,-4.617691040E-3,6.201533218E-3
1.111766692E1,1.267034560E-3,-5.272284150E-3,1.697540283E-4,5.425050522E-3
1.112243708E1,1.226421446E-3,-9.991213679E-3,-2.206802368E-3,1.030526259E-2
1.112720807E1,3.560729325E-3,-2.771824598E-3,-6.936073303E-3,8.274715572E-3
1.113197979E1,5.903977901E-3,6.761536002E-3,2.441406250E-4,8.979695363E-3
1.113675073E1,1.060141996E-2,6.719037890E-3,2.615928650E-3,1.282102406E-2
1.114152093E1,5.763117224E-3,1.900181174E-3,-6.901741028E-3,9.190116313E-3
1.114629187E1,-1.436538994E-3,4.272028804E-3,-9.218215942E-3,1.026106133E-2
1.115106364E1,9.195208549E-4,-2.872154117E-3,-6.767272949E-3,7.408830612E-3
1.115583458E1,3.284346312E-3,-1.233096421E-2,-4.337310791E-3,1.347782898E-2
1.116060474E1,-1.492545009E-3,-9.840384126E-3,-1.927375793E-3,1.013783151E-2
1.116537573E1,-8.632168174E-3,-2.765208483E-4,-1.911163330E-3,8.845526351E-3
1.117014744E1,-3.813158721E-3,-3.173351288E-4,7.603645325E-3,8.512126834E-3
1.117491838E1,1.043345034E-2,-5.077525973E-3,2.790451050E-3,1.193418506E-2
1.117968859E1,7.971137762E-3,-2.647385001E-3,-1.981735229E-3,8.629887548E-3
1.118445953E1,3.154754639E-3,-2.611473203E-3,5.157470703E-3,6.585724954E-3
1.118923130E1,7.530935109E-4,-1.734942198E-4,7.489204407E-3,7.528972887E-3
1.119400224E1,-3.974743187E-3,-2.532333136E-3,5.050659180E-3,6.907999180E-3
1.119877239E1,8.338429034E-4,-1.518130302E-4,2.613067627E-4,8.869173625E-4
1.120354338E1,3.200255334E-3,-1.938194036E-4,-6.862640381E-3,7.574630893E-3
1.120831510E1,7.949061692E-3,-4.983603954E-3,-2.057075500E-3,9.604970056E-3
1.121308604E1,7.852762938E-3,-2.083629370E-4,-2.039909363E-3,8.116066232E-3
1.121785625E1,6.348229945E-4,4.583910108E-3,3.509521484E-4,4.640948127E-3
1.122262718E1,-1.745842397E-3,-2.563044429E-3,5.095481873E-3,5.964989349E-3
1.122739896E1,-6.509646773E-3,-7.276147604E-3,-9.190559387E-3,1.340836332E-2
1.123216989E1,-6.457056850E-3,-1.076310873E-4,-9.114265442E-3,1.117027315E-2
1.123694010E1,-1.655742526E-3,-9.320676327E-5,4.577636719E-4,1.720383211E-3
1.124171104E1,7.314197719E-4,4.669398069E-3,-1.141643524E-2,1.235610160E-2
1.124648276E1,3.155048937E-3,9.335651994E-3,-6.572723389E-3,1.184522793E-2
1.125125375E1,5.530506372E-3,-2.536177635E-4,1.722335815E-2,1.809129318E-2
1.125602390E1,5.483195186E-3,-7.388651371E-3,1.470565796E-2,1.734687218E-2
1.126079484E1,6.879866123E-4,-2.193599939E-4,-2.037048340E-3,2.161252027E-3
1.126556661E1,7.094293833E-4,-2.038478851E-4,-9.140968323E-3,9.170722212E-3
1.127033755E1,-4.017606378E-3,-9.685039520E-3,4.310607910E-4,1.049413955E-2
1.127510770E1,-4.013739526E-3,-7.216498256E-3,5.174636841E-3,9.744989405E-3
1.127987869E1,-1.635767519E-3,-4.768520594E-3,5.131721497E-3,7.193684004E-3
1.128465041E1,7.844839245E-3,-9.491801262E-3,-9.154319763E-3,1.534396834E-2
1.128942140E1,1.018034667E-2,-1.177300513E-2,-1.382637024E-2,2.081854034E-2
1.129419156E1,-4.122208804E-3,-2.164617181E-3,-6.588935852E-3,8.067976737E-3
1.129896250E1,-8.837375790E-3,2.586975694E-3,5.884170532E-4,9.227019493E-3
1.130373427E1,-8.764952421E-3,2.550706267E-3,5.331039429E-3,1.057120971E-2
1.130850521E1,-3.944836557E-3,2.514734864E-3,5.286216736E-3,7.059016523E-3
1.131327541E1,8.071549237E-4,9.601339698E-3,2.868652344E-3,1.005317807E-2
1.131804635E1,-3.977488726E-3,7.189258933E-3,-4.278182983E-3,9.263299100E-3
1.132281807E1,-6.291314960E-3,2.057850361E-5,-6.616592407E-3,9.130189619E-3
1.132758906E1,3.284875304E-3,-2.340033650E-3,-1.813888550E-3,4.422256767E-3
1.133235922E1,3.256279975E-3,6.727874279E-5,2.949714661E-3,4.394166848E-3
1.133713015E1,5.573667586E-3,4.828706384E-3,7.674217224E-3,1.064310978E-2
1.134190192E1,7.900152355E-3,2.399593592E-3,5.234718323E-3,9.776130756E-3
1.134667286E1,7.833529264E-3,2.364709973E-3,5.190849304E-3,9.690250280E-3
1.135144307E1,5.392871797E-3,9.481132030E-3,2.774238586E-3,1.125483587E-2
1.135621401E1,-4.121921957E-3,7.013425231E-3,-1.996994019E-3,8.376536229E-3
1.136098573E1,-4.060398787E-3,-1.821815968E-4,-1.147651672E-2,1.217499341E-2
1.136575672E1,-3.999825567E-3,2.178922296E-3,-1.612854004E-2,1.675935890E-2
1.137052687E1,-6.341863424E-3,2.146050334E-3,-6.498336792E-3,9.330227477E-3
1.137529781E1,3.234311938E-3,2.113610506E-3,6.780624390E-4,3.922740338E-3
1.138006958E1,-1.543037593E-3,2.081602812E-3,3.046035767E-3,3.999046033E-3
1.138484052E1,-3.877151757E-3,-5.101263523E-3,6.475448608E-4,6.440070623E-3
1.138961073E1,-3.846064210E-3,-3.252029419E-4,-1.732826233E-3,4.230916404E-3
1.139438166E1,-8.591931313E-3,-5.057081580E-3,-1.718521118E-3,1.011675208E-2
1.139915338E1,-8.521988988E-3,-5.001097918E-3,-4.077911377E-3,1.068946387E-2
1.140392437E1,-6.050087512E-3,4.551008344E-3,3.078460693E-3,8.172646822E-3
1.140869453E1,-3.626745194E-3,-2.215355635E-4,1.254940033E-2,1.306483093E-2
1.141346552E1,5.927238613E-3,2.139732242E-3,5.321502686E-3,8.247969597E-3
1.141823724E1,8.249901235E-3,2.107501030E-3,5.292892456E-4,8.531270602E-3
1.142300817E1,3.431193531E-3,-2.703666687E-4,5.245208740E-4,3.481567079E-3
1.142777838E1,3.429330885E-3,2.091482282E-3,5.197525024E-4,4.050277907E-3
1.143254932E1,3.399092704E-3,6.807804108E-3,-1.859664917E-3,7.833159106E-3
1.143732104E1,-3.724064678E-3,4.362046719E-3,-1.844406128E-3,6.024777445E-3
1.144209203E1,5.830727518E-3,4.339382052E-3,5.455017090E-4,7.288703046E-3
1.144686218E1,1.052921638E-2,6.662651896E-3,2.914428711E-3,1.279645351E-2
1.145163312E1,8.037708700E-3,6.620809436E-3,5.159378052E-4,1.042622034E-2
1.145640489E1,5.538545549E-3,6.522521377E-3,5.121231079E-4,8.572108374E-3
1.146117583E1,-4.005420953E-3,6.425067782E-3,2.882957458E-3,8.101625561E-3
1.146594604E1,-3.973264247E-3,3.982663155E-3,4.854202271E-4,5.646597859E-3
1.147071698E1,8.353143930E-4,6.308898330E-3,4.816055298E-4,6.382154194E-3
1.147548869E1,-1.547895372E-3,3.896191716E-3,9.974479675E-3,1.081972896E-2
1.148025968E1,-3.882844001E-3,6.251871586E-3,1.226520538E-2,1.430376310E-2
1.148502984E1,-3.823321313E-3,-9.089857340E-4,5.040168762E-3,6.391192539E-3
1.148980083E1,-3.793559968E-3,-1.041238010E-2,2.508163452E-4,1.108474923E-2
1.149457255E1,-6.081394851E-3,-7.994264364E-3,2.622604370E-3,1.038121764E-2
1.149934349E1,-1.283645630E-3,6.302520633E-3,-2.147674561E-3,6.781004236E-3
1.150411369E1,-1.302126795E-3,6.235122681E-3,-6.876945496E-3,9.373615545E-3
1.150888463E1,-6.040789187E-3,-1.045058668E-2,-2.072334290E-3,1.224746771E-2
1.151365635E1,-8.394222707E-3,-1.034981012E-2,-9.176254272E-3,1.617977710E-2
1.151842734E1,-5.980182439E-3,-7.903978229E-3,-1.384830475E-2,1.702970928E-2
1.152319750E1,-5.931571126E-3,-7.303953171E-4,5.111694336E-4,5.998192022E-3
1.152796849E1,-1.063166559E-2,-3.113150597E-3,5.073547363E-4,1.108969921E-2
1.153274021E1,-1.057313383E-2,-3.130167723E-3,2.878189087E-3,1.139618714E-2
1.153751114E1,-5.737949163E-3,4.003629088E-3,4.806518555E-4,7.013140001E-3
1.154228135E1,3.805674613E-3,3.926992416E-3,-6.644248962E-3,8.605258449E-3
1.154705229E1,-3.349706531E-3,3.879547119E-3,-6.588935852E-3,8.347783859E-3
1.155182401E1,-1.284844801E-2,-8.872449398E-4,5.884170532E-4,1.289248054E-2
1.155659500E1,6.222620606E-3,1.479417086E-3,2.957344055E-3,7.046670560E-3
1.156136515E1,8.544135839E-3,6.228908896E-3,-4.189491272E-3,1.137336364E-2
1.156613614E1,1.349262893E-3,3.788143396E-3,-8.902549744E-3,9.768619794E-3
1.157090786E1,1.307956874E-3,-1.006290317E-3,-6.454467773E-3,6.662096188E-3
1.157567880E1,-1.051239669E-3,-5.731999874E-3,-6.401062012E-3,8.656472854E-3
1.158044901E1,-1.044142991E-3,-5.670383573E-3,-8.721351624E-3,1.045492509E-2
1.158521994E1,-5.812909454E-3,-3.235459328E-3,8.478164673E-4,6.706482397E-3
1.158999166E1,-3.391101956E-3,-5.540713668E-3,8.401870728E-4,6.550190436E-3
1.159476265E1,3.786772490E-3,-7.325857878E-4,-3.915786743E-3,5.496336384E-3
1.159953281E1,-3.339625895E-3,6.381079555E-3,-1.509666443E-3,7.358693510E-3
1.160430380E1,-3.312580287E-3,6.313025951E-3,5.624771118E-3,9.081053626E-3
1.160907552E1,3.893040121E-3,8.648246527E-3,8.296966553E-4,9.520311230E-3
1.161384646E1,3.887329251E-3,1.439169049E-3,-1.104831696E-2,1.180033236E-2
1.161861666E1,1.094732434E-2,-3.335654736E-3,-6.207466125E-3,1.301933709E-2
1.162338760E1,1.320019364E-2,-9.482800961E-4,9.660720825E-4,1.326942511E-2
1.162815932E1,8.340671659E-3,-9.266883135E-4,3.332138062E-3,9.029324394E-3
1.163293031E1,-1.198261976E-3,-9.052753448E-4,9.307861328E-4,1.766838430E-3
1.163770046E1,-3.592032939E-3,8.584141731E-3,-1.451492310E-3,9.417909525E-3
1.164247146E1,-1.161660999E-3,1.327492297E-2,3.309249878E-3,1.373041044E-2
1.164724317E1,-1.182045788E-3,3.681555390E-3,8.030891418E-3,8.913265356E-3
1.165201411E1,1.200292259E-3,6.038859487E-3,8.411407471E-4,6.214180812E-3
1.165678432E1,-3.559228033E-3,1.075051725E-2,8.344650269E-4,1.135508948E-2
1.166155526E1,1.245900989E-3,1.149609685E-3,1.269817352E-2,1.281083458E-2
1.166632698E1,3.608442843E-3,-1.277238131E-3,1.021957397E-2,1.091292304E-2
1.167109797E1,-3.574132919E-3,1.093000174E-3,7.761001587E-3,8.614071113E-3
1.167586812E1,-3.545571119E-3,-3.679096699E-3,7.696151733E-3,9.237834085E-3
1.168063911E1,5.950503051E-3,-8.382901549E-3,2.882957458E-3,1.067674897E-2
1.168541083E1,5.899254233E-3,-1.205161214E-3,2.859115601E-3,6.665444927E-3
1.169018177E1,-3.648158163E-3,3.538623452E-3,2.835273743E-3,5.819767273E-3
1.169495198E1,-3.647807986E-3,3.522977233E-3,5.185127258E-3,7.252821270E-3
1.169972291E1,-3.618631512E-3,5.881443620E-3,9.891510010E-3,1.206349217E-2
1.170449463E1,-5.964286625E-3,5.846276879E-3,-4.436492920E-3,9.456962394E-3
1.170926562E1,1.234591007E-3,1.006305218E-3,2.723693848E-3,3.155213673E-3
1.171403578E1,1.223079860E-3,-8.513376117E-3,1.219844818E-2,1.492567035E-2
1.171880677E1,-5.882825702E-3,-1.083113253E-2,-2.148628235E-3,1.251150165E-2
1.172357849E1,-1.086294651E-3,-5.979046226E-3,-9.251594543E-3,1.106892187E-2
1.172834942E1,3.641437739E-3,-8.289694786E-3,3.213882446E-4,9.059933712E-3
1.173311963E1,3.581475466E-3,-1.060947776E-2,5.065917969E-3,1.229030145E-2
1.173789057E1,-3.543201834E-3,-8.161798120E-3,2.650260925E-3,9.284024491E-3
1.174266229E1,-1.301104948E-2,-3.331959248E-3,2.628326416E-3,1.368566625E-2
1.174743328E1,-8.127596229E-3,3.832086921E-3,-2.141952515E-3,9.237460214E-3
1.175220343E1,3.809209913E-3,3.813996911E-3,-2.123832703E-3,5.793730918E-3
1.175697442E1,1.401655376E-3,1.421898603E-3,5.016326904E-3,5.399071128E-3
1.176174614E1,1.332387328E-3,-9.505748749E-4,7.349967957E-3,7.529998509E-3
1.176651708E1,3.723043948E-3,1.445010304E-3,2.539634705E-3,4.732742910E-3
1.177128729E1,3.690794110E-3,1.446649432E-3,-2.229690552E-3,4.548216761E-3
1.177605823E1,1.285105944E-3,-9.828209877E-4,1.649856567E-4,1.626239419E-3
1.178082994E1,3.647763282E-3,6.132930517E-3,-2.211570740E-3,7.470613016E-3
1.178560093E1,5.990285426E-3,1.078701019E-2,-6.939888000E-3,1.415645273E-2
1.179037109E1,-1.155350357E-3,-1.216575503E-3,-2.133369446E-3,2.714066247E-3
1.179514208E1,-5.895677954E-3,-8.315026760E-3,-4.488945007E-3,1.113774285E-2
1.179991380E1,-3.445222974E-3,-3.483742476E-3,-1.394748688E-2,1.478304479E-2
1.180468474E1,3.704268485E-3,-1.095131040E-3,-6.709098816E-3,7.741635740E-3
1.180945494E1,6.045442075E-3,1.074196398E-2,-6.651878357E-3,1.400659294E-2
1.181422588E1,3.619696945E-3,1.066613197E-2,-8.970260620E-3,1.439910250E-2
1.181899760E1,8.365008980E-3,1.065924764E-3,-6.522178650E-3,1.066059966E-2
1.182376859E1,5.919922143E-3,3.444880247E-3,3.027915955E-3,7.488721728E-3
1.182853875E1,5.868487060E-3,1.055262983E-2,3.003120422E-3,1.244250252E-2
1.183330974E1,1.098461449E-3,8.104220033E-3,-6.518363953E-3,1.045820580E-2
1.183808146E1,-8.436907083E-3,3.302082419E-3,-8.837699890E-3,1.265662233E-2
1.184285239E1,-1.311655715E-2,9.426325560E-4,-4.017829895E-3,1.375047580E-2
1.184762260E1,-5.886033177E-3,-1.425683498E-3,3.137588501E-3,6.820734682E-3
1.185239354E1,8.378293365E-3,-3.802657127E-3,-4.011154175E-3,1.003719875E-2
1.185716526E1,5.961492658E-3,-1.383155584E-3,-8.725166321E-3,1.065744066E-2
1.186193625E1,1.133903861E-3,1.016199589E-3,-3.905296326E-3,4.191627245E-3
1.186670640E1,3.497380763E-3,9.930133820E-4,8.754730225E-4,3.739545533E-3
1.187147734E1,1.093305647E-3,9.698569775E-4,3.241539001E-3,3.555772053E-3
1.187624911E1,-1.291178167E-3,-6.175354123E-3,3.214836121E-3,7.080770501E-3
1.188102005E1,-8.403640240E-3,-8.484527469E-3,8.144378662E-4,1.196961506E-2
1.188579026E1,-5.960684270E-3,1.068040729E-3,3.181457520E-3,6.840478047E-3
1.189056119E1,1.210208982E-3,-3.703847528E-3,-3.967285156E-3,5.560795249E-3
1.189533291E1,3.544207662E-3,-3.687530756E-3,-1.560211182E-3,5.347293704E-3
1.190010390E1,3.513447940E-3,5.796670914E-3,-1.545906067E-3,6.952376261E-3
1.190487406E1,1.108799130E-3,9.853392839E-4,-6.280899048E-3,6.453682814E-3
1.190964500E1,1.098774374E-3,-1.411899924E-3,5.640983582E-3,5.917893399E-3
1.191441677E1,3.491379321E-3,-8.565843105E-3,1.034450531E-2,1.387703815E-2
1.191918770E1,-1.287236810E-3,-1.088331640E-2,7.610321045E-4,1.098556891E-2
1.192395791E1,-3.651876003E-3,-3.684893250E-3,-3.993988037E-3,6.547257215E-3
1.192872885E1,3.470942378E-3,-1.322999597E-3,-1.585960388E-3,4.038940366E-3
1.193350057E1,-1.279108226E-3,1.047447324E-3,-1.572608948E-3,2.281745528E-3
1.193827156E1,-1.270111650E-3,-3.724113107E-3,3.189086914E-3,5.064827478E-3
1.194304172E1,3.459159285E-3,-1.333668828E-3,1.265907288E-2,1.319077638E-2
1.194781265E1,-3.693334758E-3,1.065269113E-3,7.805824280E-3,8.700943202E-3
1.195258442E1,-6.037928164E-3,-3.678202629E-3,6.179809570E-4,7.097017089E-3
1.195735536E1,8.284449577E-3,-3.605484962E-3,-4.137039185E-3,9.937138412E-3
1.196212557E1,1.058745384E-2,3.589391708E-3,-4.103660583E-3,1.190873385E-2
1.196689651E1,1.029804349E-3,-1.175135374E-3,-4.069328308E-3,4.358999085E-3
1.197166823E1,3.394149244E-3,-5.899935961E-3,-4.034996033E-3,7.912691477E-3
1.197643916E1,5.710393190E-3,-5.837082863E-3,-4.001617432E-3,9.093572939E-3
1.198120937E1,9.124130011E-4,-5.774438381E-3,-3.968238831E-3,7.065660303E-3
1.198598031E1,-8.565049618E-3,1.409947872E-3,-6.308555603E-3,1.073060584E-2
1.199075203E1,-1.561778039E-2,3.786206245E-3,-1.508712769E-3,1.614083753E-2
1.199552302E1,-1.079735160E-2,-5.756646395E-3,8.792877197E-4,1.226763735E-2
1.200029317E1,1.134198159E-3,-8.097708225E-3,-3.876686096E-3,9.049197702E-3
1.200506416E1,-8.373066783E-3,3.854185343E-3,-1.096630096E-2,1.432559768E-2
1.200983588E1,-5.930367857E-3,8.555635810E-3,-6.126403809E-3,1.207894824E-2
1.201460687E1,5.931776017E-3,8.554816246E-3,-1.082515717E-2,1.501848446E-2
1.201937703E1,1.132830977E-3,-1.027777791E-3,-5.986213684E-3,6.178542505E-3
1.202414797E1,1.122169197E-3,-8.127957582E-3,1.186370850E-3,8.290382015E-3
1.202891974E1,-1.234158874E-3,-8.018136024E-3,-1.198768616E-3,8.200652390E-3
1.203369067E1,-3.570850939E-3,1.502156258E-3,-1.188278198E-3,4.052092660E-3
1.203846083E1,-5.944855511E-3,-8.992254734E-4,1.195907593E-3,6.130261697E-3
1.204323182E1,-5.896538496E-3,-5.683109164E-3,-1.188278198E-3,8.275197948E-3
1.204800354E1,-5.876582116E-3,1.414999366E-3,-3.551483154E-3,7.010668525E-3
1.205277448E1,1.293610781E-3,8.482545614E-3,-1.147270203E-3,8.656976254E-3
1.205754468E1,1.309555024E-3,1.274853945E-3,-1.137733459E-3,2.152817774E-3
1.206231562E1,-5.825463682E-3,-3.498598933E-3,3.620147705E-3,7.699460437E-3
1.206708739E1,1.372702420E-3,-1.138433814E-3,-1.157760620E-3,2.126206278E-3
1.207185833E1,6.108332425E-3,-1.143664122E-3,-8.269309998E-3,1.034413749E-2
1.207662849E1,3.653671592E-3,-3.494575620E-3,1.296043396E-3,5.219301041E-3
1.208139948E1,5.995705724E-3,-1.077473164E-3,1.078224182E-2,1.238410975E-2
1.208617119E1,8.290715516E-3,1.290768385E-3,8.318901062E-3,1.181550514E-2
1.209094213E1,3.444589674E-3,3.639131784E-3,1.126289368E-3,5.135854935E-3
1.209571234E1,1.040074974E-3,-5.873918533E-3,-1.257896423E-3,6.096472611E-3
1.210048328E1,5.778037012E-3,-8.185282350E-3,-5.994796753E-3,1.167570756E-2
1.210525505E1,5.757059902E-3,1.364782453E-3,-3.571510315E-3,6.911009752E-3
1.211002599E1,-1.386631280E-3,6.115555763E-3,5.954742432E-3,8.647642802E-3
1.211479614E1,-3.750443459E-3,8.424013853E-3,3.531455994E-3,9.874260325E-3
1.211956713E1,-1.374661922E-3,8.310705423E-3,-8.366584778E-3,1.187254231E-2
1.212433885E1,9.808838367E-4,8.255302906E-3,-1.175880432E-3,8.396121364E-3
1.212910979E1,3.317240626E-3,3.423497081E-3,8.332252502E-3,9.599523394E-3
1.213388000E1,5.662079901E-3,1.006260514E-3,3.513336182E-3,6.739083035E-3
1.213865093E1,-3.883354366E-3,3.357484937E-3,-1.264572144E-3,5.286992428E-3
1.214342270E1,-6.254766136E-3,-1.376718283E-3,3.493309021E-3,7.295249178E-3
1.214819364E1,-1.456014812E-3,1.051127911E-3,1.089096069E-3,2.100233145E-3
1.215296380E1,-1.473054290E-3,8.149936795E-3,-6.042480469E-3,1.025197195E-2
1.215773479E1,8.837543428E-4,8.067309856E-3,-1.244544983E-3,8.210444706E-3
1.216250651E1,-1.527383924E-3,8.629113436E-4,8.263587952E-3,8.447745467E-3
1.216727744E1,-6.235342473E-3,-8.627340198E-3,3.445625305E-3,1.118851323E-2
1.217204765E1,-1.408364624E-3,-6.195843220E-3,1.043319702E-3,6.438981295E-3
1.217681859E1,-3.771994263E-3,9.634941816E-4,-1.339912415E-3,4.117235363E-3
1.218159031E1,-1.396480948E-3,3.343462944E-3,-1.328468323E-3,3.859239767E-3
1.218636130E1,8.110094815E-3,3.301039338E-3,5.805015564E-3,1.050565107E-2
1.219113146E1,5.695518106E-3,-1.461088657E-3,8.131980896E-3,1.003507946E-2
1.219590244E1,5.646832287E-3,8.821338415E-4,3.315925598E-3,6.607589392E-3
1.220067416E1,-1.523450017E-3,3.177255392E-3,-1.459121704E-3,3.813776072E-3
1.220544510E1,-1.483138651E-3,3.107517958E-3,3.302574158E-3,4.771096748E-3
1.221021531E1,9.589269757E-4,1.018935442E-2,5.648612976E-3,1.168970971E-2
1.221498625E1,3.351815045E-3,7.715731859E-3,8.535385132E-4,8.455513598E-3
1.221975797E1,8.099801838E-3,1.003912091E-2,-1.528739929E-3,1.298952595E-2
1.222452896E1,1.043361798E-2,5.192443728E-3,-1.516342163E-3,1.175249546E-2
1.222929911E1,7.971748710E-3,-4.362285137E-3,-3.877639771E-3,9.879999964E-3
1.223407010E1,-1.592062414E-3,-1.938283443E-3,5.650520325E-3,6.182231424E-3
1.223884182E1,-1.580018550E-3,-1.936852932E-3,7.979393005E-3,8.361732514E-3
1.224361276E1,-1.568075269E-3,-1.935437322E-3,5.537033081E-3,6.071533004E-3
1.224838297E1,3.192510456E-3,2.814114094E-3,3.117561340E-3,5.275466790E-3
1.225315390E1,7.909797132E-4,2.747401595E-3,3.092765808E-3,4.211776914E-3
1.225792562E1,-6.310880184E-3,3.356337547E-4,6.933212280E-4,6.357716024E-3
1.226269661E1,3.208681941E-3,-6.775900722E-3,-8.808135986E-3,1.156683751E-2
1.226746677E1,3.180280328E-3,-4.331439734E-3,-1.613616943E-3,5.610642812E-3
1.227223770E1,-6.372869015E-3,2.812534571E-3,1.027107239E-2,1.241042861E-2
1.227700948E1,-6.349824369E-3,5.205482244E-3,6.875991821E-4,8.239545348E-3
1.228178041E1,5.600996315E-3,2.801641822E-3,-8.813858032E-3,1.081223613E-2
1.228655062E1,1.030096039E-2,2.763733268E-3,-3.993034363E-3,1.138825404E-2
1.229132156E1,3.091894090E-3,-1.994073391E-3,5.536079407E-3,6.647128173E-3
1.229609328E1,-1.655437052E-3,-6.711885333E-3,7.865905762E-3,1.047197928E-2
1.230086427E1,7.592402399E-4,-1.373617351E-2,3.049850464E-3,1.409114957E-2
1.230563442E1,-1.622900367E-3,-1.598201692E-2,6.504058838E-4,1.607736602E-2
1.231040536E1,-6.358891726E-3,-8.741110563E-3,-1.729965210E-3,1.094693096E-2
1.231517713E1,8.148811758E-4,-3.906115890E-3,-4.089355469E-3,5.713545381E-3
1.231994807E1,8.348226547E-4,-1.513987780E-3,-1.681327820E-3,2.411628309E-3
1.232471823E1,-8.641559631E-3,3.232210875E-3,7.076263428E-4,9.253349395E-3
1.232948922E1,-1.448329538E-3,7.938846946E-3,3.075599670E-3,8.636102281E-3
1.233426093E1,3.367170691E-3,3.109842539E-3,5.423545837E-3,7.100972365E-3
1.233903192E1,9.921342134E-4,7.234513760E-4,6.303787231E-4,1.380249805E-3
1.234380208E1,1.011032611E-3,-4.045575857E-3,-1.749992371E-3,4.522316249E-3
1.234857302E1,1.000944525E-3,7.218569517E-4,-1.735687256E-3,2.129689567E-3
1.235334479E1,-1.383211464E-3,1.022629440E-2,3.026962280E-3,1.075420251E-2
1.235811573E1,1.000363380E-3,3.032639623E-3,1.487350464E-2,1.521245444E-2
1.236288593E1,-3.757491708E-3,-4.101380706E-3,2.187061310E-2,2.256687362E-2
1.236765687E1,-1.381654292E-3,6.663501263E-4,1.694107056E-2,1.701037515E-2
1.237242859E1,8.097276092E-3,5.422621965E-3,4.928588867E-3,1.092070040E-2
1.237719953E1,8.028574288E-3,-1.759737730E-3,2.513885498E-3,8.595016130E-3
1.238196974E1,5.558341742E-3,-4.105687141E-3,-4.629135132E-3,8.317494929E-3
1.238674067E1,-1.639597118E-3,6.903260946E-4,-6.964683533E-3,7.188299210E-3
1.239151244E1,-1.627158374E-3,-4.021614790E-3,2.588272095E-3,5.051750422E-3
1.239628338E1,-1.615259796E-3,-6.348401308E-3,-2.182006836E-3,6.904521505E-3
1.240105354E1,-6.323363632E-3,3.214925528E-3,-2.163887024E-3,7.416406193E-3
1.240582453E1,-1.524038613E-3,-1.574724913E-3,-4.519462585E-3,5.022747685E-3
1.241059625E1,-1.540962607E-3,7.978230715E-4,-6.855964661E-3,7.072152348E-3
1.241536718E1,-3.902606666E-3,7.898584008E-3,-1.154708862E-2,1.452422885E-2
