"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.949064678E1,3.942129016E-2,1.919755340E-2,-4.593305588E-1,4.614186238E-1
1.949541845E1,5.096158385E-2,1.902091503E-2,-4.317617416E-1,4.351747692E-1
1.950018938E1,4.810117185E-2,2.599804848E-2,-4.305391312E-1,4.339971944E-1
1.950495954E1,4.532429576E-2,2.101646364E-2,-4.839305878E-1,4.865026180E-1
1.950973043E1,2.586230636E-2,1.802489161E-3,-5.345058441E-1,5.351341937E-1
1.951450214E1,1.377469301E-2,-2.946026623E-3,-5.751590729E-1,5.753315395E-1
1.951927308E1,2.330380678E-2,-2.907492220E-3,-5.869827271E-1,5.874523323E-1
1.952404319E1,3.506803513E-2,-7.617570460E-3,-5.417299271E-1,5.429172205E-1
1.952881412E1,1.097315550E-2,1.857551187E-2,-4.042644501E-1,4.048397280E-1
1.953358584E1,-8.172392845E-3,3.262086213E-2,-3.083038330E-1,3.101324912E-1
1.953835673E1,1.320189238E-2,2.521079779E-2,-3.627166748E-1,3.638313627E-1
1.954312688E1,2.255707979E-2,2.267025411E-2,-4.831514359E-1,4.842087073E-1
1.954789782E1,1.052647829E-2,1.534311473E-2,-6.025791168E-1,6.028663284E-1
1.955266949E1,3.285259008E-3,1.525973529E-2,-5.690698624E-1,5.692839017E-1
1.955744043E1,2.230933309E-2,1.274427772E-2,-5.548286438E-1,5.554232143E-1
1.956221058E1,2.206215262E-2,7.932603359E-3,-5.810699463E-1,5.815427304E-1
1.956698147E1,2.912938595E-3,3.101646900E-3,-5.809764862E-1,5.809920679E-1
1.957175319E1,-8.835673332E-3,-6.407663226E-3,-6.188650131E-1,6.189612522E-1
1.957652412E1,-2.535304427E-2,3.156229854E-3,-5.401086807E-1,5.407126091E-1
1.958129423E1,-3.229549527E-2,3.872642666E-2,-4.572620392E-1,4.600340288E-1
1.958606516E1,-1.303485036E-2,2.651725709E-2,-4.297103882E-1,4.307250747E-1
1.959083688E1,2.030992508E-2,1.641213894E-4,-4.071359634E-1,4.076422607E-1
1.959560777E1,4.138743877E-2,4.864126444E-3,-4.322366714E-1,4.342408548E-1
1.960037793E1,4.569990933E-2,-2.286575735E-3,-4.856166840E-1,4.877676433E-1
1.960514886E1,5.009534955E-2,1.911369711E-2,-5.789089203E-1,5.813866316E-1
1.960992053E1,5.920241773E-2,2.603159845E-2,-6.809196472E-1,6.839840176E-1
1.961469147E1,4.440315068E-2,1.624249667E-2,-6.158933640E-1,6.177055077E-1
1.961946162E1,3.453460336E-2,1.816257834E-3,-4.421968460E-1,4.435470530E-1
1.962423251E1,4.133838415E-2,-2.991564572E-3,-3.981513977E-1,4.003028191E-1
1.962900423E1,1.953637600E-2,2.316284925E-2,-4.019594193E-1,4.030999408E-1
1.963377517E1,2.811938524E-3,3.485441208E-2,-5.173139572E-1,5.184944237E-1
1.963854527E1,7.593840361E-3,3.454752266E-2,-5.937223434E-1,5.947750994E-1
1.964331621E1,4.954934120E-4,2.715259790E-2,-4.344530106E-1,4.353009619E-1
1.964808793E1,4.897415638E-4,-6.356850266E-3,-3.145008087E-1,3.145654273E-1
1.965285881E1,2.740323544E-3,-1.816079021E-2,-2.928895950E-1,2.934648847E-1
1.965762897E1,1.701962948E-2,-8.499033749E-3,-5.231142044E-1,5.234600006E-1
1.966239990E1,4.302151501E-2,-3.724187613E-3,-7.585430145E-1,7.597711663E-1
1.966717157E1,3.087890148E-2,1.765856892E-2,-5.171794891E-1,5.184013461E-1
1.967194251E1,-1.266002655E-4,2.693279088E-2,-2.825727463E-1,2.838533921E-1
1.967671266E1,-3.113806248E-2,3.378581256E-2,-2.351131439E-1,2.395605362E-1
1.968148355E1,-1.895070076E-2,2.399207652E-2,-3.969678879E-1,3.981435078E-1
1.968625527E1,7.468432188E-3,7.099531591E-3,-6.049537659E-1,6.050415190E-1
1.969102621E1,2.408289909E-2,-4.873737693E-3,-3.767414093E-1,3.775418239E-1
1.969579631E1,1.669970155E-2,-2.532467246E-3,-1.456832886E-1,1.466591763E-1
1.970056725E1,4.482984543E-3,-1.520067453E-4,-1.800880432E-1,1.801438968E-1
1.970533897E1,1.156696677E-2,9.273149073E-3,-3.898849487E-1,3.901667070E-1
1.971010985E1,1.627650857E-2,6.749063730E-3,-5.528249741E-1,5.531057101E-1
1.971488001E1,2.082920074E-2,4.245258868E-3,-3.820285797E-1,3.826195415E-1
1.971965095E1,2.074196935E-2,8.942618966E-3,-1.248083115E-1,1.268357770E-1
1.972442261E1,3.475372493E-2,-2.207003534E-2,-2.068643570E-1,2.109212413E-1
1.972919355E1,2.232819796E-2,-4.092336446E-2,-3.784589767E-1,3.813193770E-1
1.973396371E1,-6.319671869E-3,-4.774883017E-2,-4.275369644E-1,4.302414961E-1
1.973873459E1,-6.092041731E-3,-4.267437756E-2,-3.408718109E-1,3.435866804E-1
1.974350631E1,-3.670093417E-2,-2.568359673E-2,-9.348869324E-2,1.036664916E-1
1.974827725E1,-7.681551576E-2,-2.313943952E-2,-8.558845520E-2,1.173091675E-1
1.975304735E1,-5.979159474E-2,-3.486056998E-2,-2.581939697E-1,2.673095961E-1
1.975781829E1,-2.837190032E-2,-3.930302709E-2,-4.507207870E-1,4.533198877E-1
1.976259001E1,-1.377427578E-2,-4.373693466E-2,-5.680437088E-1,5.698914855E-1
1.976736089E1,-3.022134304E-2,-4.338718206E-2,-3.377647400E-1,3.418783361E-1
1.977213105E1,-2.730435133E-2,-6.200429052E-2,-1.806221008E-1,1.929103495E-1
1.977690199E1,-1.763948798E-2,-7.337144017E-2,-2.669630051E-1,2.774234414E-1
1.978167366E1,-6.037437916E-2,-3.003925830E-2,-3.502101898E-1,3.566435191E-1
1.978644459E1,-5.263242126E-2,-1.795972884E-2,-4.636220932E-1,4.669455738E-1
1.979121475E1,-2.364611626E-2,-2.728973329E-2,-3.529195786E-1,3.547620291E-1
1.979598563E1,-3.274235129E-2,-2.229872346E-2,-1.861572266E-1,1.903255307E-1
1.980075735E1,-2.291500568E-2,-4.111836106E-2,-2.938156128E-1,2.975624832E-1
1.980552829E1,-1.557353139E-2,-4.307616875E-2,-4.409379959E-1,4.433107346E-1
1.981029839E1,-5.802094936E-3,-3.317533061E-2,-5.464706421E-1,5.475074698E-1
1.981506933E1,-7.982879877E-3,-4.712766409E-2,-5.015535355E-1,5.038260533E-1
1.981984105E1,-2.676424384E-2,-3.006983176E-2,-2.836961746E-1,2.865380237E-1
1.982461194E1,-9.747833014E-3,-3.692478687E-2,-3.216867447E-1,3.239457082E-1
1.982938209E1,-7.235020399E-3,-5.316175148E-2,-4.638280869E-1,4.669207765E-1
1.983415303E1,-4.684597254E-3,-4.792440683E-2,-5.359344482E-1,5.380933256E-1
1.983892470E1,1.460862160E-2,-6.175464392E-2,-5.955619812E-1,5.989333196E-1
1.984369563E1,2.847582102E-3,-3.748407960E-2,-3.887901306E-1,3.906032906E-1
1.984846579E1,-1.353421807E-2,-1.341416687E-2,-2.430934906E-1,2.438392095E-1
1.985323668E1,-2.532178164E-2,-2.046609670E-2,-3.265361786E-1,3.281553438E-1
1.985800839E1,-2.511155605E-2,-3.660432994E-3,-4.330263138E-1,4.337692675E-1
1.986277928E1,1.445025206E-3,3.421381116E-3,-5.718593597E-1,5.718714202E-1
1.986754944E1,1.347693801E-2,8.127361536E-3,-4.341363907E-1,4.344215552E-1
1.987232037E1,6.473481655E-3,3.297537565E-3,-2.666969299E-1,2.667958623E-1
1.987709209E1,-7.039904594E-4,-6.269365549E-3,-3.808059692E-1,3.808582240E-1
1.988186298E1,8.680760860E-3,3.264054656E-3,-4.156227112E-1,4.157261691E-1
1.988663313E1,3.724217415E-2,1.981309056E-2,-4.501419067E-1,4.521142270E-1
1.989140407E1,5.143669248E-2,2.678565681E-2,-3.205518723E-1,3.257555948E-1
1.989617574E1,2.506482601E-2,3.364048153E-2,-8.995723724E-2,9.925841039E-2
1.990094668E1,-1.799601316E-2,1.426538825E-2,-1.010799408E-1,1.036557390E-1
1.990571683E1,-2.511498332E-2,1.410212368E-2,-2.142009735E-1,2.161288720E-1
1.991048772E1,-5.681961775E-3,4.480495304E-2,-4.403285980E-1,4.426387271E-1
1.991525944E1,6.338824332E-2,2.536584437E-2,-5.244960785E-1,5.289211962E-1
1.992003032E1,1.058542579E-1,-1.003891230E-3,-2.684574127E-1,2.885749715E-1
1.992480048E1,7.428032160E-2,-1.291058958E-2,-1.930427551E-2,7.782611742E-2
1.992957142E1,2.600276470E-2,-3.351546824E-3,2.121257782E-2,3.372462151E-2
1.993434308E1,1.811534166E-3,2.752573043E-2,-1.142959595E-1,1.175776928E-1
1.993911402E1,6.123594940E-2,3.915333003E-2,-3.222665787E-1,3.303612757E-1
1.994388418E1,8.947405219E-2,2.925639600E-2,-2.649679184E-1,2.811930662E-1
1.994865511E1,6.263962388E-2,2.851039171E-3,8.149242401E-2,1.028244430E-1
1.995342678E1,6.185472012E-2,-2.339297533E-2,1.733989716E-1,1.855813596E-1
1.995819772E1,6.113505363E-2,-1.846510917E-2,-2.748012543E-2,6.952418524E-2
1.996296787E1,7.255262136E-2,6.665736437E-4,-3.168954849E-1,3.250954868E-1
1.996773876E1,8.155877888E-2,7.710225880E-3,-3.664827347E-1,3.755274648E-1
1.997251048E1,7.384188473E-2,2.853386104E-3,-2.154827118E-2,7.697463052E-2
1.997728136E1,6.372809410E-2,3.814473748E-4,1.899309158E-1,2.003376357E-1
1.998205152E1,4.631575942E-2,-2.040959895E-3,1.194915771E-1,1.281700125E-1
1.998682246E1,3.142288327E-2,-1.150695980E-2,-1.450424194E-1,1.488526491E-1
1.999159412E1,4.065601528E-2,-2.329716086E-2,-3.693771362E-1,3.723373981E-1
1.999636506E1,2.636022866E-2,-1.692406833E-3,-1.597414017E-1,1.619105966E-1
2.000113522E1,1.670047641E-2,-1.606114209E-3,1.977138519E-1,1.984244258E-1
2.000590610E1,9.032040834E-3,-2.775340527E-2,2.649059296E-1,2.665088756E-1
2.001067782E1,1.098209620E-2,-4.175343737E-2,-5.589485168E-3,4.353387547E-2
2.001544876E1,3.691780567E-2,-4.139191285E-2,-3.711652756E-1,3.752863928E-1
2.002021892E1,3.898324072E-2,-2.675802261E-2,-3.799419403E-1,3.828727763E-1
2.002498980E1,3.651395440E-2,-5.067408085E-3,-1.393556595E-1,1.441490455E-1
2.002976152E1,1.258170605E-2,1.403783262E-2,1.850223541E-2,2.641387489E-2
2.003453240E1,-9.181141853E-3,2.111467719E-2,5.632686615E-2,6.085095569E-2
2.003930256E1,-1.176917553E-2,9.140148759E-3,-1.245870590E-1,1.254750616E-1
2.004407350E1,4.946619272E-3,-1.460533589E-2,-3.324737549E-1,3.328311622E-1
2.004884517E1,3.359615803E-2,-1.910194010E-2,-2.774677277E-1,2.801462579E-1
2.005361610E1,1.675361395E-2,-3.071247414E-2,-6.385517120E-2,7.281086826E-2
2.005838626E1,-1.205071807E-2,-3.038520738E-2,6.250095367E-2,7.053261546E-2
2.006315714E1,-1.687380672E-2,-3.916904330E-3,-9.946823120E-2,1.009653233E-1
2.006792886E1,-2.605468035E-3,5.683675408E-3,-3.669223785E-1,3.669756457E-1
2.007269980E1,1.168864965E-2,8.111439645E-3,-3.994760513E-1,3.997293279E-1
2.007746990E1,2.357612550E-2,1.022331417E-3,-2.347040176E-1,2.358873773E-1
2.008224084E1,1.862975955E-2,-1.550505310E-2,-9.504795074E-2,9.808969137E-2
2.008701256E1,-1.253533363E-2,-1.999510825E-2,-1.417436600E-1,1.436948297E-1
2.009178345E1,-2.676367760E-2,-1.738228649E-2,-3.471164703E-1,3.485803814E-1
2.009655360E1,-2.413898706E-2,-1.713656634E-2,-3.679656982E-1,3.691545851E-1
2.010132454E1,-1.910430193E-2,-5.022175610E-3,-1.013679504E-1,1.032746725E-1
2.010609621E1,-1.914885640E-2,2.352221310E-2,7.515907288E-2,8.104850058E-2
2.011086714E1,-2.631577849E-2,4.484972358E-2,3.301620483E-3,5.210488077E-2
2.011563730E1,-1.185318828E-2,3.264760971E-2,-3.053646088E-1,3.073335465E-1
2.012040819E1,4.834234715E-3,1.102174073E-2,-4.737586975E-1,4.739115446E-1
2.012517990E1,-1.651760936E-2,-8.992627263E-4,-2.347688675E-1,2.353509321E-1
2.012995084E1,-1.389238238E-2,-1.034680754E-2,-5.949783325E-2,6.196811177E-2
2.013472095E1,2.938210964E-4,-7.216483355E-4,-7.562637329E-2,7.563038704E-2
2.013949188E1,-2.286344767E-3,1.829028130E-2,-1.842117310E-1,1.851316385E-1
2.014426360E1,7.169783115E-3,3.236668557E-2,-2.634000778E-1,2.654780765E-1
2.014903449E1,-1.646047831E-2,4.644099623E-2,-9.501171112E-2,1.070277475E-1
2.015380464E1,-3.294470906E-2,4.609396309E-2,6.484889984E-2,8.611264192E-2
2.015857558E1,-2.575123310E-2,3.147769719E-2,3.581333160E-2,5.419009271E-2
2.016334725E1,-3.515028954E-2,9.860783815E-3,-1.211824417E-1,1.265620879E-1
2.016811819E1,-6.571382284E-3,2.651587129E-4,-3.314771652E-1,3.315424022E-1
2.017288834E1,9.956657887E-3,2.401716262E-2,-3.097257614E-1,3.108150679E-1
2.017765923E1,7.670640945E-3,4.522664100E-2,-1.195812225E-1,1.280779316E-1
2.018243095E1,-4.093378782E-3,3.536509722E-2,1.268386841E-4,3.560143171E-2
2.018720188E1,-5.403336883E-2,2.086701244E-2,2.386379242E-2,6.264597149E-2
2.019197199E1,-4.660639167E-2,1.352583617E-2,-1.259098053E-1,1.349384417E-1
2.019674293E1,-3.542453051E-3,2.052028477E-2,-1.960868835E-1,1.971894951E-1
2.020151464E1,6.097465754E-3,3.463724256E-2,-3.538227081E-2,4.988810227E-2
2.020628553E1,-1.289054751E-2,3.670748323E-2,5.750560760E-2,6.942982390E-2
2.021105569E1,-4.376372695E-2,4.828581959E-2,6.651878357E-2,9.312106495E-2
2.021582662E1,-5.052283406E-2,5.499140173E-2,-8.835411072E-2,1.156851758E-1
2.022059829E1,-3.116720915E-2,4.496528953E-2,-2.751760483E-1,2.805621673E-1
2.022536923E1,-9.541243315E-3,3.508029133E-2,-1.707954407E-1,1.746217189E-1
2.023013938E1,7.357299328E-3,2.999641001E-2,-6.015491486E-2,6.762047211E-2
2.023491027E1,4.978030920E-3,2.258076519E-2,-1.691722870E-2,2.865073080E-2
2.023968199E1,-2.123770118E-2,2.475305647E-2,-2.390003204E-2,4.043470400E-2
2.024445287E1,-2.346470952E-2,2.450433373E-2,-1.732721329E-1,1.765624167E-1
2.024922303E1,-1.873821020E-3,3.615798056E-2,-1.979427338E-1,2.012268288E-1
2.025399397E1,-1.112580299E-2,3.587173671E-2,-3.484439850E-2,5.123179768E-2
2.025876563E1,-4.415687919E-2,1.650921255E-2,7.228565216E-2,8.629947617E-2
2.026353657E1,-6.292688847E-2,1.398380101E-2,1.215362549E-1,1.375732577E-1
2.026830673E1,-4.106494784E-2,-2.794191241E-3,-6.703281403E-2,7.866088992E-2
2.027307767E1,1.628503203E-2,-5.214653909E-3,-3.157587051E-1,3.162213699E-1
2.027784933E1,3.774622083E-2,1.143576205E-2,-2.252769470E-1,2.287034252E-1
2.028262027E1,2.581886947E-2,-2.974785864E-3,-1.521673203E-1,1.543708416E-1
2.028739043E1,4.206627607E-3,-2.195683122E-2,-7.255458832E-2,7.592079056E-2
2.029216131E1,6.515651941E-3,-4.209950566E-4,-9.331798553E-2,9.354612435E-2
2.029693303E1,1.841729879E-2,1.615912467E-2,-1.946258545E-1,1.961620183E-1
2.030170392E1,2.318346500E-2,-6.082355976E-4,-9.565925598E-2,9.843036247E-2
2.030647407E1,2.553577721E-2,-1.248757541E-2,-2.600669861E-2,3.852744256E-2
2.031124501E1,6.271839142E-3,-2.672665566E-2,-2.816581726E-2,3.933145498E-2
2.031601668E1,-3.306537867E-3,-2.405646443E-2,-7.066726685E-2,7.472288322E-2
2.032078761E1,1.814505458E-2,-1.668897271E-2,-2.647571564E-1,2.659024571E-1
2.032555777E1,3.223770857E-2,-1.653485000E-2,-2.957887650E-1,2.979994372E-1
2.033032866E1,4.172272980E-2,-1.635409147E-2,-7.014846802E-2,8.324091575E-2
2.033510037E1,6.525875628E-2,-1.857770234E-2,-5.457878113E-3,6.807073328E-2
2.033987131E1,4.789309204E-2,-1.838149875E-2,6.452560425E-3,5.170361010E-2
2.034464142E1,3.539252281E-2,-1.343627274E-2,-1.977834702E-1,2.013739436E-1
2.034941235E1,3.752756119E-2,-2.275002003E-2,-4.216794968E-1,4.239569309E-1
2.035418407E1,2.093860507E-2,-2.961201221E-2,-2.733345032E-1,2.757300257E-1
2.035895496E1,1.618665457E-2,-4.359588400E-2,1.976013184E-3,4.654582168E-2
2.036372511E1,-3.114819527E-3,-5.983737856E-2,2.085056305E-1,2.169442599E-1
2.036849605E1,-3.319740295E-3,-3.558300436E-2,1.046733856E-1,1.106060059E-1
2.037326772E1,2.270741761E-2,-3.770377487E-2,-2.285823822E-1,2.327812426E-1
2.037803866E1,3.673279285E-2,-3.497327119E-2,-3.335142136E-1,3.373487193E-1
2.038280881E1,4.849657416E-2,-1.324369013E-2,-2.001523972E-1,2.063693173E-1
2.038757970E1,3.633457422E-2,-1.303462684E-2,-6.790542603E-2,7.811049651E-2
2.039235142E1,2.820819616E-3,3.821209073E-3,2.287769318E-2,2.336551962E-2
2.039712230E1,7.544010878E-3,-3.262273967E-3,-1.007690430E-1,1.011036822E-1
2.040189246E1,2.169577777E-2,-1.268956810E-2,-1.402912140E-1,1.425249334E-1
2.040666339E1,2.165623009E-2,-1.016910374E-2,6.031131744E-2,6.488341841E-2
2.041143511E1,1.675456762E-2,-2.903542295E-2,1.856384277E-1,1.886409213E-1
2.041620600E1,-2.397683263E-2,-2.157229930E-2,1.579675674E-1,1.612265641E-1
2.042097616E1,-4.054102302E-2,-7.105521858E-3,-1.306247711E-1,1.369558097E-1
2.042574709E1,2.558588982E-3,-1.881755888E-2,-3.598289490E-1,3.603297371E-1
2.043051876E1,-4.300028086E-3,4.605799913E-4,-1.716403961E-1,1.716948687E-1
2.043528970E1,5.345463753E-3,5.275823176E-3,8.382701874E-2,8.416280273E-2
2.044005985E1,1.468098164E-2,-1.791931689E-3,1.733417511E-1,1.739715635E-1
2.044483074E1,-1.639315486E-2,-1.114624739E-2,6.030941010E-2,6.348385073E-2
2.044960246E1,-2.103540301E-2,-3.953045979E-2,-1.799831390E-1,1.854698783E-1
2.045437334E1,-1.614204049E-2,-4.628136754E-2,-1.191310883E-1,1.288205987E-1
2.045914350E1,-3.966391087E-3,-3.163735569E-2,3.143787384E-2,4.477716432E-2
2.046391444E1,-8.683264256E-3,-5.273297429E-3,8.340835571E-2,8.402476151E-2
2.046868610E1,-1.825267076E-2,1.855346560E-2,7.795906067E-2,8.218884484E-2
2.047345704E1,-2.531090379E-2,2.313114703E-2,-1.411142349E-1,1.452202435E-1
2.047822720E1,-2.513048053E-2,-8.190795779E-4,-2.349052429E-1,2.362470848E-1
2.048299813E1,-2.718237042E-2,-5.547896028E-3,-9.999179840E-2,1.037690713E-1
2.048776980E1,-7.849872112E-3,-1.498558372E-2,-3.742885590E-2,4.107441376E-2
2.049254074E1,1.681655645E-3,-2.431597561E-2,-3.474235535E-2,4.243967354E-2
2.049731089E1,1.608490944E-3,6.820537150E-3,-1.317968369E-1,1.319830034E-1
2.050208178E1,6.313413382E-3,1.862001419E-2,-2.612771988E-1,2.620159131E-1
2.050685350E1,-1.024523377E-2,3.275183588E-2,-1.285200119E-1,1.330227087E-1
2.051162438E1,-2.417719364E-2,4.196029156E-2,-2.772712708E-2,5.580319289E-2
2.051639454E1,-2.643707395E-2,1.235678792E-3,3.185462952E-2,4.141452888E-2
2.052116548E1,-3.113850951E-2,-2.253129333E-2,-4.027366638E-3,3.864564187E-2
2.052593714E1,-1.310110092E-4,-8.141711354E-3,-2.485351562E-1,2.486685113E-1
2.053070808E1,-1.668930054E-5,-3.339983523E-3,-3.224334717E-1,3.224507705E-1
2.053547824E1,-1.646512747E-2,-8.017599583E-3,-1.844148636E-1,1.853219475E-1
2.054024912E1,-6.804287434E-3,-2.698779479E-2,1.180267334E-2,3.023148182E-2
2.054502084E1,-2.579960227E-2,-1.965564489E-2,1.304101944E-1,1.343829701E-1
2.054979178E1,3.290474415E-4,-1.475875080E-2,1.298427582E-2,1.966012248E-2
2.055456188E1,3.813934326E-2,-7.557138801E-3,-2.221689224E-1,2.255454498E-1
2.055933282E1,4.502823949E-2,2.106628567E-2,-2.796688080E-1,2.840527643E-1
2.056410454E1,3.063577414E-2,3.749537468E-2,-2.559652328E-1,2.605046146E-1
2.056887543E1,-5.233049393E-3,3.013190627E-2,-6.390094757E-2,7.084241443E-2
2.057364558E1,-3.139242530E-2,1.562073827E-2,2.447223663E-2,4.275958601E-2
2.057841652E1,-2.890130877E-2,3.604628146E-3,-3.271484375E-2,4.380114148E-2
2.058318819E1,-9.669154882E-3,1.213073730E-3,-1.344871521E-2,1.660819210E-2
2.058795912E1,2.130237222E-2,8.310221136E-3,-5.607032776E-2,6.055355062E-2
2.059272928E1,4.477819800E-2,8.252024651E-3,-7.222557068E-2,8.537983361E-2
2.059750016E1,1.823014021E-2,3.908764571E-2,-6.925201416E-2,8.158445639E-2
2.060227188E1,2.279634774E-2,3.634396195E-2,-1.375255585E-1,1.440619182E-1
2.060704277E1,3.210110962E-2,2.180884033E-2,-1.173858643E-1,1.236347357E-1
2.061181293E1,-8.500158787E-3,2.873358876E-2,4.674911499E-3,3.032699490E-2
2.061658386E1,-3.228729963E-2,1.657805592E-2,2.125263214E-2,4.205919672E-2
2.062135553E1,-2.978917956E-2,9.386524558E-3,3.531646729E-2,4.714610189E-2
2.062612647E1,-3.398835659E-3,-2.579189837E-3,-1.169233322E-1,1.170011535E-1
2.063089662E1,2.036935091E-2,-9.666733444E-3,-2.014179230E-1,2.026759381E-1
2.063566756E1,-9.686052799E-4,-4.601478577E-5,-8.340072632E-2,8.340636345E-2
2.064043923E1,-1.514953375E-2,-6.001442671E-5,2.413177490E-2,2.849306116E-2
2.064521016E1,-1.050555706E-2,9.449712932E-3,1.188898087E-1,1.197265652E-1
2.064998032E1,-8.074551821E-3,4.027531296E-2,6.091880798E-2,7.347380749E-2
2.065475121E1,1.587533951E-2,3.280126303E-2,-1.105251312E-1,1.163776349E-1
2.065952293E1,2.769744396E-2,1.832346618E-2,-1.096019745E-1,1.145228825E-1
2.066429381E1,2.037119865E-2,-3.240309656E-3,-2.084350586E-2,2.932468376E-2
2.066906397E1,-5.886912346E-3,-2.219229937E-2,1.731777191E-2,2.875863544E-2
2.067383490E1,-1.293352246E-2,-5.702376366E-4,3.379154205E-2,3.618659266E-2
2.067860657E1,1.566192508E-2,8.942954242E-3,-8.994483948E-2,9.173519759E-2
2.068337751E1,1.793232560E-2,-2.932503819E-3,-1.058139801E-1,1.073627788E-1
2.068814767E1,6.053209305E-3,4.284158349E-3,1.140308380E-2,1.360241434E-2
2.069291855E1,1.083523035E-2,1.610402018E-2,5.879402161E-2,6.191509234E-2
2.069769027E1,3.534853458E-3,1.601103693E-2,5.355262756E-2,5.600653901E-2
2.070246121E1,-8.367449045E-3,8.795604110E-3,-1.297016144E-1,1.302685136E-1
2.070723131E1,1.086509228E-2,-1.978342980E-2,-2.615690231E-1,2.625410219E-1
2.071200225E1,3.850311041E-3,-3.382226080E-2,-5.045890808E-2,6.086765664E-2
2.071677397E1,1.471102238E-3,-3.827529401E-2,1.541395187E-1,1.588274331E-1
2.072154485E1,8.379340172E-3,-3.794370592E-2,1.789646149E-1,1.831345722E-1
2.072631501E1,-3.677368164E-3,-1.859311759E-2,-2.195930481E-2,2.900755292E-2
2.073108595E1,2.246733010E-2,-8.985348046E-3,-3.517827988E-1,3.526140311E-1
2.073585761E1,2.236427367E-2,-4.091605544E-3,-3.061151505E-1,3.069582827E-1
2.074062855E1,1.047727466E-2,1.260428876E-2,-8.276367188E-2,8.437100664E-2
2.074539871E1,1.507955790E-2,6.418973207E-4,4.375362396E-2,4.628374130E-2
2.075016959E1,1.008948684E-2,7.771618664E-3,6.237888336E-2,6.366569634E-2
2.075494131E1,1.718315482E-2,1.489907503E-2,-1.565608978E-1,1.582041655E-1
2.075971220E1,3.620269895E-2,-6.579801440E-3,-2.383470535E-1,2.411705768E-1
2.076448235E1,3.363975883E-2,-8.884936571E-3,-4.405212402E-2,5.613523940E-2
2.076925329E1,2.371819317E-2,-2.307172120E-2,7.026958466E-2,7.767027446E-2
2.077402496E1,8.988440037E-3,-1.334089786E-2,4.118633270E-2,4.421635005E-2
2.077879589E1,1.125806570E-2,1.030124724E-3,-2.321844101E-1,2.324594706E-1
2.078356605E1,3.973811865E-2,-6.144605577E-3,-4.676618576E-1,4.693873532E-1
2.078833699E1,2.536031604E-2,1.099526882E-3,-2.358407974E-1,2.372029433E-1
2.079310866E1,1.110228896E-2,-1.270376146E-3,3.543853760E-3,1.172320669E-2
2.079787959E1,-1.053062081E-2,-2.024035901E-2,7.710838318E-2,8.041311376E-2
2.080264970E1,-4.631319642E-2,-1.530922204E-2,-2.562904358E-2,5.510110994E-2
2.080742063E1,-2.928128839E-2,-2.231924236E-2,-2.960672379E-1,2.983477028E-1
2.081219235E1,-3.121295571E-2,-3.633543104E-2,-2.318668365E-1,2.367630504E-1
2.081696324E1,-4.511401057E-2,-2.652344480E-2,-4.237651825E-2,6.733896623E-2
2.082173339E1,-3.312560916E-2,-7.324367762E-3,7.047653198E-4,3.393300811E-2
2.082650433E1,-2.818894386E-2,3.082042933E-2,-7.765007019E-2,8.817056663E-2
2.083127600E1,-1.831662655E-2,3.767010570E-2,-3.429040909E-1,3.454529653E-1
2.083604694E1,-1.576262712E-2,6.449401379E-3,-3.258008957E-1,3.262457338E-1
2.084081709E1,-3.691467643E-2,-1.261266321E-2,-3.581047058E-2,5.295434271E-2
2.084558798E1,-3.183180094E-2,-3.154437989E-2,4.758453369E-2,6.536512296E-2
2.085035970E1,-4.123553634E-2,-1.939660311E-2,-2.641487122E-2,5.267203329E-2
2.085513063E1,-2.190002799E-2,1.167162508E-2,-2.422418594E-1,2.435096641E-1
2.085990074E1,1.646673679E-2,6.810933352E-3,-3.399314880E-1,3.403982356E-1
2.086467168E1,-2.131676674E-2,2.347125858E-2,4.786491394E-3,3.206579211E-2
2.086944339E1,-4.016235471E-2,3.985108435E-2,2.255430222E-1,2.325312420E-1
2.087421428E1,-4.257410765E-2,1.335894316E-2,1.429338455E-1,1.497367697E-1
2.087898444E1,-1.859369874E-2,-3.358848393E-3,-1.170434952E-1,1.185587924E-1
2.088375537E1,5.049604177E-2,-5.718559027E-3,-4.318275452E-1,4.348075217E-1
2.088852704E1,2.184060216E-2,-1.275070757E-2,-2.240457535E-1,2.254686056E-1
2.089329798E1,-1.378428936E-2,-1.972504705E-2,1.030845642E-1,1.058560886E-1
2.089806813E1,-2.093613148E-2,-1.954810321E-2,1.520786285E-1,1.547525741E-1
2.090283902E1,-3.283363581E-2,-5.127750337E-3,5.821418762E-2,6.703158289E-2
2.090761074E1,1.257541776E-2,2.021498978E-3,-2.010517120E-1,2.014547555E-1
2.091238162E1,3.881230950E-2,-1.222766936E-2,-1.732540131E-1,1.779687172E-1
2.091715178E1,1.262772083E-2,-2.559654415E-3,1.249656677E-1,1.256281389E-1
2.092192272E1,-2.563658357E-2,1.403632015E-2,2.426271439E-1,2.443812260E-1
2.092669438E1,-4.950821400E-2,1.398891956E-2,1.717443466E-1,1.792843376E-1
2.093146532E1,-2.535596490E-2,2.338150144E-2,-1.359519958E-1,1.402589204E-1
2.093623548E1,3.191879392E-2,2.082587034E-2,-2.986335754E-1,3.010557069E-1
